MachineID,ReadingDate,Temperature,Vibration,Pressure,RuntimeHours,MaintenanceDaysAgo,ProductLine,FailureFlag
MC-051,2025-01-31 12:00,62.71,0.38,120.86,646.6,181,Line C,False
MC-112,2025-06-05 02:00,87.56,5.54,106.82,2637.1,210,Line D,True
MC-131,2025-06-03 10:00,70.23,2.87,87.45,1300.8,24,Line A,False
MC-032,2025-02-15 15:00,83.06,3.17,81.94,127.3,40,Line D,False
MC-010,2025-02-28 08:00,57.22,3.57,106.87,3231.0,80,Line A,False
MC-007,2025-06-03 17:00,66.04,2.96,120.11,66.8,117,Line B,False
MC-022,2025-03-22 08:00,76.48,2.04,118.39,2742.8,207,Line D,False
MC-066,2025-03-12 11:00,66.32,1.72,116.46,3505.8,61,Line B,False
MC-062,2025-05-28 09:00,71.78,3.33,115.49,3221.4,167,Line D,False
MC-074,2025-06-13 12:00,69.62,3.87,91.85,2374.3,8,Line B,False
MC-088,2025-05-13 19:00,68.93,2.35,84.0,4664.4,100,Line A,False
MC-088,2025-01-30 21:00,71.02,3.09,72.5,1707.9,58,Line D,False
MC-100,2025-01-17 05:00,84.59,1.85,122.35,342.3,164,Line B,False
MC-033,2025-01-05 11:00,71.0,4.21,108.47,222.8,1,Line D,False
MC-107,2025-03-11 13:00,65.99,3.48,89.32,2125.9,117,Line C,False
MC-061,2025-01-28 07:00,58.85,3.07,102.09,3831.9,19,Line D,False
MC-076,2025-06-27 22:00,84.33,4.1,92.07,3759.6,41,Line C,False
MC-150,2025-03-17 23:00,64.83,1.65,99.96,4921.6,209,Line C,True
MC-001,2025-02-23 04:00,72.66,2.19,113.94,956.0,160,Line A,False
MC-150,2025-05-17 07:00,64.84,0.43,124.82,3834.6,223,Line A,False
MC-099,2025-06-02 21:00,81.81,3.27,100.4,1310.7,106,Line C,False
MC-120,2025-06-21 18:00,81.49,1.67,89.73,1962.5,95,Line B,False
MC-127,2025-06-09 13:00,67.74,3.93,81.66,3985.9,158,Line C,False
MC-111,2025-01-31 01:00,60.24,3.42,100.67,2031.4,27,Line B,False
MC-086,2025-05-26 09:00,77.87,3.94,63.5,452.4,19,Line A,False
MC-127,2025-01-20 17:00,76.82,2.32,81.09,3560.1,50,Line B,True
MC-137,2025-03-06 05:00,91.31,3.32,93.65,1586.9,119,Line A,False
MC-044,2025-05-23 17:00,73.23,2.78,88.19,1130.8,60,Line C,False
MC-085,2025-05-02 07:00,67.97,1.98,124.36,601.7,112,Line C,False
MC-114,2025-04-19 17:00,76.49,2.5,84.44,3252.2,64,Line D,False
MC-012,2025-03-29 10:00,88.0,1.51,121.86,920.4,56,Line A,False
MC-126,2025-03-07 06:00,73.73,2.79,100.48,452.8,126,Line B,False
MC-052,2025-03-02 22:00,68.75,2.69,100.78,976.8,147,Line B,False
MC-032,2025-03-15 13:00,78.9,2.66,94.11,2902.4,177,Line A,False
MC-088,2025-04-12 11:00,63.18,3.46,100.0,4544.2,21,Line B,False
MC-146,2025-01-31 17:00,61.35,2.61,111.94,1884.9,108,Line D,False
MC-106,2025-04-03 22:00,49.33,3.12,107.24,3122.6,156,Line B,True
MC-096,2025-02-07 17:00,86.55,3.79,86.88,730.7,33,Line C,True
MC-130,2025-01-09 08:00,85.27,2.57,115.54,724.0,68,Line B,False
MC-018,2025-06-24 12:00,84.54,2.19,77.6,2673.5,168,Line C,False
MC-053,2025-03-15 00:00,70.83,3.86,121.49,199.0,92,Line B,False
MC-041,2025-01-13 23:00,88.64,3.44,97.43,3119.7,35,Line B,False
MC-090,2025-06-07 12:00,73.13,4.36,103.55,3746.9,230,Line C,False
MC-134,2025-02-17 02:00,71.46,1.85,111.91,3012.3,48,Line A,True
MC-109,2025-02-22 11:00,80.46,4.02,97.29,1136.4,1,Line D,False
MC-053,2025-04-17 21:00,91.35,4.19,139.62,2740.8,175,Line D,False
MC-083,2025-01-22 14:00,78.96,3.21,65.65,2639.7,116,Line A,False
MC-032,2025-02-18 18:00,67.08,3.03,129.22,1924.0,136,Line C,False
MC-097,2025-01-23 12:00,83.85,2.97,107.57,1184.7,35,Line B,False
MC-124,2025-04-08 02:00,49.99,2.31,101.35,607.0,130,Line C,False
MC-054,2025-06-11 05:00,55.1,4.46,115.27,4183.3,144,Line A,False
MC-043,2025-05-11 14:00,56.25,3.46,63.42,3932.7,218,Line B,False
MC-141,2025-02-01 17:00,70.62,1.35,102.95,4495.0,234,Line B,False
MC-086,2025-03-26 15:00,59.64,3.37,85.23,1569.9,10,Line B,False
MC-075,2025-04-04 07:00,82.68,4.64,74.57,2196.1,190,Line A,False
MC-113,2025-06-01 00:00,72.73,2.29,105.84,2792.0,196,Line C,False
MC-059,2025-01-14 15:00,52.81,4.44,101.37,1169.8,215,Line D,False
MC-032,2025-02-07 06:00,43.12,4.57,114.06,2318.2,20,Line C,False
MC-005,2025-06-14 22:00,62.52,2.09,119.67,4659.7,219,Line A,True
MC-105,2025-01-01 12:00,77.75,3.28,101.02,2547.7,236,Line A,False
MC-040,2025-01-20 14:00,65.47,2.36,77.89,3229.0,221,Line A,False
MC-063,2025-04-15 03:00,70.48,5.08,87.82,2349.9,166,Line D,False
MC-083,2025-02-04 15:00,68.49,4.5,83.46,3507.4,184,Line D,False
MC-135,2025-03-01 17:00,76.33,1.14,95.71,1770.4,52,Line D,False
MC-053,2025-03-27 12:00,84.63,2.04,79.36,1010.8,33,Line A,False
MC-062,2025-05-30 02:00,84.24,4.07,109.47,196.6,89,Line D,False
MC-039,2025-04-13 02:00,67.41,4.39,110.33,3942.1,221,Line B,False
MC-126,2025-06-08 00:00,77.51,3.66,123.58,2796.7,172,Line C,False
MC-113,2025-03-04 12:00,70.96,2.42,77.98,1221.2,72,Line B,False
MC-137,2025-05-12 14:00,63.48,3.86,78.17,1939.5,223,Line C,False
MC-094,2025-01-06 23:00,77.72,3.68,104.93,3082.9,61,Line D,False
MC-048,2025-03-01 05:00,69.97,1.21,68.46,2930.7,39,Line D,False
MC-115,2025-01-03 14:00,75.2,3.9,130.82,4261.8,238,Line D,False
MC-037,2025-04-25 17:00,79.65,3.27,93.19,4260.1,134,Line A,False
MC-040,2025-05-14 08:00,68.62,3.4,93.14,790.3,229,Line A,True
MC-104,2025-05-22 18:00,71.48,3.2,105.69,1982.1,237,Line C,False
MC-095,2025-03-29 09:00,71.03,3.19,85.94,4327.9,42,Line C,True
MC-092,2025-01-23 02:00,67.19,4.63,99.41,2657.5,202,Line C,False
MC-103,2025-04-14 06:00,65.96,4.22,97.16,1943.5,233,Line B,True
MC-148,2025-05-10 22:00,63.19,1.51,78.16,2325.0,203,Line A,False
MC-015,2025-02-11 15:00,67.35,2.89,88.71,933.9,203,Line A,False
MC-122,2025-03-17 13:00,85.37,4.33,85.11,4515.9,200,Line D,False
MC-093,2025-02-09 20:00,92.28,3.22,100.25,3194.1,161,Line B,False
MC-065,2025-06-20 20:00,86.81,4.43,109.53,1242.6,19,Line C,False
MC-124,2025-06-23 21:00,57.21,1.75,81.46,3624.7,58,Line D,False
MC-124,2025-05-21 22:00,58.39,5.19,123.93,3248.2,215,Line A,False
MC-115,2025-01-11 17:00,79.01,1.93,114.6,4913.8,116,Line D,False
MC-098,2025-02-22 04:00,73.19,3.08,85.61,2261.0,230,Line C,False
MC-140,2025-04-17 10:00,98.01,1.68,84.84,1488.3,12,Line B,False
MC-095,2025-02-10 22:00,71.88,2.99,67.46,3301.2,218,Line B,False
MC-093,2025-02-19 04:00,86.55,4.11,89.04,229.9,124,Line C,False
MC-146,2025-04-13 15:00,59.97,3.36,95.86,1133.7,57,Line C,False
MC-007,2025-01-28 08:00,82.57,3.68,103.78,2328.2,19,Line C,False
MC-021,2025-03-14 01:00,82.67,2.51,97.63,519.8,238,Line C,False
MC-038,2025-01-11 05:00,76.48,3.29,104.15,452.2,184,Line B,True
MC-134,2025-02-27 21:00,83.48,1.18,98.99,4394.6,111,Line D,False
MC-051,2025-03-06 14:00,68.88,3.68,71.44,2087.8,10,Line A,False
MC-128,2025-04-04 21:00,59.72,3.85,94.12,2250.5,224,Line A,False
MC-142,2025-01-02 02:00,53.49,4.85,52.27,2113.9,155,Line C,False
MC-055,2025-04-01 00:00,79.53,3.15,114.33,3873.5,164,Line A,False
MC-128,2025-01-07 15:00,69.51,2.76,113.52,1342.0,128,Line A,True
MC-116,2025-03-22 11:00,68.38,2.83,110.0,653.6,159,Line D,False
MC-087,2025-04-11 01:00,60.44,1.84,106.09,2520.6,215,Line B,True
MC-070,2025-03-26 03:00,92.84,3.16,116.46,4280.0,124,Line D,False
MC-096,2025-04-30 13:00,84.0,5.15,100.51,4431.2,117,Line C,False
MC-088,2025-06-10 07:00,80.59,5.04,71.08,4060.3,194,Line B,False
MC-109,2025-06-20 02:00,56.01,2.88,97.34,1831.4,129,Line D,False
MC-060,2025-03-15 09:00,73.17,4.13,96.25,2384.4,226,Line A,False
MC-089,2025-01-09 22:00,63.07,2.93,105.66,1346.3,226,Line D,False
MC-068,2025-05-15 11:00,90.17,5.07,115.18,2736.3,158,Line C,False
MC-057,2025-05-02 14:00,69.95,5.11,89.68,828.5,157,Line D,False
MC-037,2025-01-13 22:00,81.74,4.42,116.45,2256.4,43,Line D,False
MC-119,2025-06-04 03:00,54.91,3.67,91.73,3858.0,18,Line B,False
MC-133,2025-03-01 06:00,73.65,2.37,123.22,1226.1,219,Line A,False
MC-120,2025-04-07 02:00,63.83,1.92,104.3,2826.1,53,Line C,False
MC-111,2025-02-28 08:00,59.3,1.79,111.27,4434.3,74,Line B,False
MC-088,2025-05-05 17:00,53.27,3.99,104.87,3989.9,40,Line A,False
MC-081,2025-02-09 08:00,55.14,2.85,89.2,814.1,228,Line A,False
MC-037,2025-03-18 22:00,54.24,1.84,103.25,239.4,15,Line C,False
MC-054,2025-01-20 14:00,53.01,5.62,77.91,2759.4,52,Line B,True
MC-105,2025-04-18 13:00,79.49,4.02,113.64,1595.4,180,Line C,False
MC-040,2025-04-21 21:00,53.49,3.38,109.35,1811.9,80,Line D,False
MC-023,2025-04-28 15:00,83.17,3.76,91.6,4201.7,92,Line B,False
MC-115,2025-04-13 21:00,72.61,3.67,117.97,441.9,19,Line A,False
MC-086,2025-01-22 22:00,86.18,2.64,69.55,4350.6,158,Line D,False
MC-105,2025-04-18 17:00,53.86,1.65,77.8,133.0,226,Line A,False
MC-130,2025-04-29 20:00,66.35,3.54,128.58,1839.2,150,Line B,False
MC-041,2025-05-08 00:00,68.22,1.86,75.83,2184.8,108,Line A,False
MC-050,2025-02-22 15:00,78.05,2.59,126.82,1177.8,214,Line A,False
MC-063,2025-03-23 07:00,85.22,4.23,87.45,4094.0,213,Line A,False
MC-039,2025-06-20 10:00,100.69,3.94,105.58,3213.3,96,Line C,False
MC-025,2025-06-07 17:00,56.0,4.67,119.61,832.5,81,Line C,False
MC-080,2025-05-24 00:00,81.65,4.98,141.2,1979.2,196,Line A,False
MC-130,2025-03-05 08:00,55.52,0.68,80.01,4822.2,148,Line B,False
MC-140,2025-04-28 01:00,84.32,4.45,109.4,3322.9,142,Line C,False
MC-011,2025-06-02 04:00,61.82,3.52,116.82,3972.4,146,Line C,False
MC-023,2025-04-27 11:00,82.43,4.47,125.79,4592.2,55,Line D,False
MC-070,2025-03-08 19:00,78.41,1.96,96.62,3640.9,8,Line B,False
MC-061,2025-01-22 21:00,72.2,1.79,122.46,3062.9,94,Line C,False
MC-108,2025-05-20 16:00,67.66,3.31,103.72,3417.6,35,Line C,False
MC-110,2025-06-06 03:00,67.74,2.15,60.23,828.2,141,Line D,False
MC-124,2025-06-23 11:00,69.95,2.8,108.64,935.0,155,Line B,True
MC-052,2025-01-21 23:00,73.2,2.28,129.36,492.1,215,Line C,False
MC-087,2025-05-13 10:00,75.68,1.07,88.66,929.9,57,Line B,False
MC-113,2025-05-31 13:00,63.04,4.66,94.37,3421.7,199,Line D,False
MC-146,2025-01-29 06:00,76.63,1.97,102.92,2085.1,134,Line C,False
MC-004,2025-04-29 00:00,78.07,3.17,98.58,4370.1,10,Line A,False
MC-044,2025-04-30 17:00,77.65,2.93,86.54,3074.5,70,Line C,False
MC-045,2025-04-28 10:00,84.72,2.01,107.73,2770.1,47,Line C,False
MC-019,2025-03-31 06:00,76.59,1.25,106.5,3321.3,102,Line A,False
MC-121,2025-05-25 12:00,72.7,2.66,107.47,4578.1,131,Line D,False
MC-111,2025-05-24 17:00,68.22,1.87,94.11,3069.6,81,Line C,False
MC-147,2025-02-18 00:00,85.94,3.24,75.55,2173.3,182,Line B,False
MC-126,2025-06-20 18:00,78.11,2.04,83.9,4168.9,237,Line A,False
MC-080,2025-01-03 19:00,61.29,4.84,116.08,4383.1,65,Line C,False
MC-097,2025-05-12 06:00,62.36,3.0,71.41,3941.8,206,Line B,False
MC-142,2025-01-31 21:00,54.02,1.78,98.51,2653.4,30,Line D,False
MC-013,2025-01-23 05:00,58.78,2.44,117.05,2279.3,182,Line D,False
MC-046,2025-04-20 21:00,82.22,2.71,90.95,1507.6,76,Line C,False
MC-055,2025-03-01 08:00,64.88,1.81,106.32,1261.1,23,Line A,False
MC-022,2025-05-01 08:00,59.13,3.11,94.0,4618.1,7,Line B,False
MC-032,2025-01-19 20:00,64.03,3.16,69.31,2507.9,101,Line A,False
MC-007,2025-06-16 11:00,54.44,3.25,114.08,1208.9,208,Line D,False
MC-085,2025-01-21 02:00,89.49,3.83,67.13,1295.0,238,Line B,True
MC-071,2025-05-16 04:00,92.06,2.61,83.99,3466.8,109,Line D,False
MC-025,2025-04-15 21:00,94.21,2.28,80.47,2444.4,9,Line D,False
MC-093,2025-05-15 10:00,66.15,1.96,88.56,1296.5,206,Line B,False
MC-059,2025-03-22 12:00,72.63,1.56,104.77,1814.7,220,Line C,False
MC-013,2025-03-21 01:00,96.57,3.18,91.84,2042.2,192,Line D,False
MC-132,2025-05-20 13:00,69.11,3.57,81.17,71.7,209,Line C,True
MC-048,2025-01-29 19:00,71.73,2.39,78.47,4228.2,237,Line A,True
MC-033,2025-02-13 22:00,66.15,5.17,90.09,4880.7,165,Line D,True
MC-036,2025-04-23 13:00,64.21,2.55,106.95,1768.1,108,Line A,False
MC-108,2025-02-18 02:00,73.78,4.2,91.35,4556.0,137,Line D,False
MC-010,2025-02-03 08:00,56.32,4.6,99.46,1955.0,143,Line C,False
MC-053,2025-05-03 14:00,70.76,3.05,112.67,430.8,23,Line D,False
MC-063,2025-06-12 13:00,85.71,4.54,105.78,2086.3,87,Line C,False
MC-135,2025-03-06 06:00,79.8,3.33,84.97,3736.5,235,Line C,True
MC-063,2025-06-27 10:00,91.86,2.81,118.54,3761.9,171,Line D,False
MC-008,2025-01-17 16:00,102.7,2.23,75.96,2654.2,46,Line C,True
MC-024,2025-06-03 16:00,86.51,4.07,103.9,2671.1,149,Line D,False
MC-072,2025-03-31 14:00,75.52,2.02,110.93,1770.5,146,Line A,False
MC-055,2025-04-01 13:00,79.63,3.69,103.78,4625.2,142,Line C,False
MC-104,2025-02-19 06:00,84.06,3.46,106.32,3001.3,57,Line A,False
MC-115,2025-02-06 20:00,61.15,2.13,108.64,3195.5,14,Line C,False
MC-015,2025-03-01 13:00,73.66,3.37,141.1,4215.6,86,Line A,False
MC-034,2025-06-17 22:00,71.4,1.53,80.45,4386.8,114,Line D,False
MC-010,2025-03-01 11:00,78.59,2.6,135.99,4214.2,184,Line C,False
MC-094,2025-02-13 05:00,77.21,3.98,117.07,4954.9,215,Line A,False
MC-147,2025-03-01 11:00,80.99,4.6,78.01,1414.8,74,Line B,False
MC-033,2025-01-21 21:00,83.26,2.6,119.2,4087.4,146,Line D,False
MC-038,2025-02-27 03:00,72.63,2.51,108.77,691.4,166,Line D,False
MC-141,2025-04-03 14:00,59.07,5.35,93.45,233.5,149,Line C,True
MC-062,2025-03-29 06:00,65.91,4.71,95.59,1420.7,146,Line C,False
MC-130,2025-06-03 17:00,84.21,3.8,113.43,2870.4,46,Line B,False
MC-043,2025-05-02 11:00,61.97,3.77,110.23,739.4,31,Line D,False
MC-034,2025-05-22 23:00,59.98,2.76,65.33,2994.3,27,Line C,False
MC-150,2025-05-14 05:00,81.4,4.58,92.43,2165.2,115,Line B,False
MC-015,2025-01-16 11:00,72.18,2.89,112.87,1619.5,51,Line C,False
MC-005,2025-01-24 02:00,74.43,3.79,86.99,4527.2,51,Line C,False
MC-004,2025-04-18 22:00,69.11,3.84,103.43,3784.7,45,Line D,False
MC-039,2025-01-11 19:00,45.27,2.9,93.96,2783.0,201,Line C,False
MC-147,2025-01-23 14:00,75.83,3.65,111.15,256.1,146,Line A,False
MC-082,2025-02-16 15:00,55.02,3.08,80.4,3633.6,36,Line C,False
MC-116,2025-01-27 22:00,47.56,1.58,120.25,2264.7,229,Line C,False
MC-023,2025-01-05 08:00,84.77,2.55,93.67,830.4,194,Line C,False
MC-110,2025-05-21 07:00,79.96,1.15,85.26,2469.8,136,Line A,False
MC-030,2025-03-08 21:00,59.41,5.47,126.56,2420.7,60,Line A,False
MC-040,2025-02-11 05:00,74.03,1.34,112.84,2777.6,144,Line A,False
MC-043,2025-06-24 09:00,68.22,2.42,58.57,4273.5,143,Line C,False
MC-086,2025-06-25 13:00,74.93,2.28,86.29,3228.4,10,Line B,False
MC-055,2025-01-30 13:00,76.71,4.26,110.98,4532.7,136,Line D,False
MC-015,2025-06-17 08:00,77.33,2.22,84.68,498.9,47,Line B,False
MC-069,2025-05-14 03:00,80.87,4.32,98.58,2040.9,179,Line B,False
MC-022,2025-06-29 12:00,84.59,1.94,87.76,1609.6,201,Line A,False
MC-034,2025-05-12 09:00,86.5,4.8,127.28,450.7,45,Line B,False
MC-114,2025-05-21 10:00,91.46,3.68,76.59,3554.3,93,Line B,False
MC-084,2025-04-09 23:00,101.99,2.07,95.98,4781.8,50,Line A,False
MC-006,2025-02-17 06:00,71.32,2.71,126.07,395.3,165,Line D,False
MC-127,2025-06-19 13:00,85.43,1.85,95.62,1839.3,220,Line D,True
MC-007,2025-06-14 21:00,69.36,2.6,116.48,3563.3,4,Line D,False
MC-124,2025-04-23 12:00,76.7,2.42,104.05,1370.8,41,Line A,False
MC-126,2025-01-10 23:00,78.91,1.58,67.99,3952.8,222,Line A,False
MC-038,2025-05-19 21:00,78.18,2.71,122.75,3987.8,44,Line B,False
MC-101,2025-02-08 05:00,60.21,1.6,82.35,2538.9,34,Line B,False
MC-022,2025-06-25 05:00,74.6,3.95,113.67,2453.6,135,Line B,False
MC-028,2025-05-19 17:00,52.4,3.67,80.47,4355.7,56,Line A,False
MC-118,2025-01-06 12:00,53.76,4.73,104.76,3719.5,191,Line A,False
MC-144,2025-04-01 02:00,59.06,3.36,120.61,4037.2,100,Line C,False
MC-024,2025-02-24 05:00,72.71,4.9,94.15,2159.2,53,Line C,False
MC-127,2025-05-16 16:00,69.58,1.54,86.15,1625.8,232,Line D,False
MC-113,2025-06-13 14:00,63.95,2.71,134.15,252.7,6,Line C,False
MC-034,2025-03-18 04:00,83.24,3.81,86.31,625.5,82,Line A,False
MC-065,2025-01-31 19:00,84.98,2.41,102.97,4352.9,233,Line B,False
MC-074,2025-05-22 08:00,57.52,4.01,107.33,927.2,203,Line D,False
MC-145,2025-04-30 03:00,73.16,1.27,100.04,2950.5,204,Line A,False
MC-022,2025-02-03 07:00,63.98,1.86,102.29,1442.9,113,Line A,False
MC-072,2025-04-20 07:00,82.75,2.41,91.86,1220.1,192,Line B,False
MC-007,2025-01-10 14:00,59.59,3.73,104.56,27.7,100,Line C,False
MC-139,2025-03-18 13:00,52.23,5.08,90.45,4068.6,42,Line C,False
MC-028,2025-06-10 00:00,67.05,2.46,93.34,1770.4,109,Line B,False
MC-149,2025-01-25 20:00,79.83,2.23,85.94,125.8,227,Line A,False
MC-072,2025-04-13 20:00,57.59,2.39,83.94,3964.2,94,Line D,False
MC-018,2025-01-01 16:00,80.61,2.94,99.8,4498.6,30,Line A,False
MC-062,2025-04-16 06:00,76.41,2.62,113.19,4428.4,12,Line B,False
MC-016,2025-05-20 15:00,69.66,3.6,110.13,1459.1,94,Line C,False
MC-076,2025-05-19 17:00,76.38,3.96,99.2,1095.4,37,Line D,False
MC-142,2025-06-26 01:00,85.32,3.85,101.03,2221.2,60,Line B,False
MC-112,2025-03-01 11:00,65.86,4.08,101.22,1813.6,114,Line A,False
MC-036,2025-06-13 02:00,57.29,4.2,91.69,2121.3,54,Line D,False
MC-118,2025-03-21 04:00,65.65,3.51,103.08,1977.2,7,Line A,False
MC-127,2025-03-30 01:00,55.49,3.17,92.87,3883.1,154,Line B,False
MC-072,2025-02-07 06:00,103.15,2.05,74.64,2309.3,121,Line D,False
MC-082,2025-05-19 12:00,82.39,3.81,94.1,521.7,172,Line A,False
MC-133,2025-03-30 04:00,80.76,2.81,100.81,4969.9,73,Line A,False
MC-064,2025-04-23 23:00,69.32,2.84,103.49,1478.4,130,Line D,False
MC-102,2025-06-25 14:00,60.79,3.88,102.41,2780.4,74,Line B,False
MC-126,2025-01-28 14:00,57.27,2.67,108.59,1204.9,17,Line B,True
MC-139,2025-05-24 00:00,81.19,2.74,97.8,3582.9,33,Line A,True
MC-130,2025-03-10 23:00,74.12,1.82,123.59,1401.2,188,Line B,False
MC-034,2025-03-15 20:00,60.78,2.5,116.82,1819.9,104,Line B,False
MC-001,2025-04-28 04:00,56.15,2.96,107.76,4661.2,19,Line D,False
MC-139,2025-02-01 12:00,69.17,4.01,88.6,4217.7,177,Line C,False
MC-018,2025-05-31 00:00,60.0,3.61,102.86,1821.4,193,Line C,False
MC-145,2025-06-21 21:00,70.5,1.36,99.9,579.2,197,Line C,False
MC-099,2025-03-21 10:00,85.74,2.94,111.06,3983.9,222,Line C,True
MC-103,2025-06-25 06:00,46.72,3.06,94.21,2179.1,64,Line D,False
MC-140,2025-06-09 01:00,69.05,1.39,122.88,4307.7,73,Line B,False
MC-131,2025-04-24 07:00,84.83,2.73,98.57,4055.2,109,Line B,False
MC-117,2025-06-29 15:00,75.34,1.59,100.84,1533.6,211,Line A,True
MC-086,2025-03-05 23:00,95.29,3.65,86.54,1915.9,167,Line D,True
MC-035,2025-06-29 11:00,72.06,2.27,105.2,4690.3,12,Line A,False
MC-035,2025-03-25 21:00,90.62,2.38,89.06,2300.2,65,Line C,True
MC-014,2025-06-22 08:00,77.0,2.9,135.43,1951.8,149,Line A,False
MC-130,2025-06-27 19:00,67.06,5.04,101.73,1270.5,116,Line D,False
MC-018,2025-01-02 15:00,71.09,2.46,106.58,1609.4,100,Line A,True
MC-008,2025-06-28 12:00,79.82,2.17,132.55,2911.4,160,Line B,False
MC-003,2025-01-22 16:00,72.93,4.46,105.59,2859.1,62,Line C,False
MC-129,2025-03-02 06:00,79.17,2.87,129.84,4706.8,156,Line B,True
MC-142,2025-06-09 01:00,57.76,2.38,91.78,4827.5,220,Line B,False
MC-040,2025-05-26 13:00,77.59,3.37,96.56,2469.2,208,Line D,True
MC-026,2025-04-25 02:00,64.3,3.44,108.54,4571.6,122,Line A,False
MC-114,2025-06-05 15:00,62.42,2.89,97.15,4072.7,199,Line D,True
MC-095,2025-03-04 06:00,75.34,2.36,87.77,4692.9,173,Line C,False
MC-014,2025-03-14 13:00,63.04,3.93,104.08,3610.6,131,Line C,False
MC-106,2025-06-20 04:00,90.27,3.35,113.03,4630.2,2,Line D,False
MC-097,2025-05-25 11:00,69.34,4.29,84.98,1295.7,223,Line A,False
MC-028,2025-02-16 11:00,56.87,3.42,105.47,3004.8,214,Line B,False
MC-029,2025-06-11 21:00,48.96,2.57,103.62,2965.5,35,Line D,False
MC-025,2025-06-06 21:00,68.88,3.27,120.92,534.5,28,Line B,False
MC-068,2025-05-23 15:00,70.51,2.94,115.81,4935.9,207,Line D,False
MC-078,2025-04-22 07:00,57.89,2.57,70.69,2676.8,42,Line B,False
MC-123,2025-01-08 01:00,74.38,1.4,132.76,1303.7,36,Line C,True
MC-030,2025-03-29 15:00,69.44,2.59,77.03,2583.3,138,Line C,False
MC-020,2025-05-17 04:00,65.58,2.56,97.31,1978.5,116,Line A,False
MC-006,2025-03-29 05:00,54.83,3.97,83.28,2292.3,101,Line B,False
MC-025,2025-01-21 05:00,39.41,2.08,92.55,2147.2,151,Line A,False
MC-006,2025-01-24 10:00,69.59,3.22,91.82,4153.9,206,Line A,False
MC-094,2025-06-22 02:00,77.82,0.92,125.76,3771.5,139,Line B,False
MC-060,2025-04-19 15:00,71.5,6.24,91.53,2911.1,228,Line A,False
MC-045,2025-05-15 11:00,73.11,3.82,94.59,2521.4,159,Line B,False
MC-008,2025-04-13 17:00,63.64,2.77,81.21,3830.5,57,Line C,False
MC-092,2025-02-22 22:00,69.55,2.71,110.17,795.3,120,Line A,False
MC-122,2025-02-03 04:00,47.73,1.86,103.23,1215.3,152,Line B,False
MC-143,2025-01-22 21:00,84.45,3.08,92.78,2069.9,228,Line A,False
MC-129,2025-02-19 06:00,57.28,2.43,85.04,171.3,224,Line D,False
MC-028,2025-03-09 15:00,80.12,1.08,85.6,3022.5,119,Line D,False
MC-067,2025-02-24 21:00,73.5,3.58,67.54,1168.0,66,Line B,False
MC-039,2025-01-19 06:00,62.83,2.53,110.0,4825.8,174,Line D,True
MC-026,2025-05-31 09:00,78.11,4.63,86.84,4148.8,100,Line D,False
MC-135,2025-06-26 22:00,79.44,4.96,91.92,676.7,153,Line B,False
MC-113,2025-04-18 21:00,71.86,5.08,98.6,427.6,48,Line B,False
MC-080,2025-05-25 02:00,63.73,2.8,108.91,195.6,197,Line B,False
MC-026,2025-06-29 21:00,60.53,1.71,109.46,1571.0,41,Line C,False
MC-049,2025-03-12 08:00,55.4,2.1,115.29,4655.1,133,Line A,False
MC-005,2025-01-17 22:00,65.23,4.13,104.73,2439.2,7,Line D,False
MC-028,2025-04-22 20:00,70.92,5.56,138.03,1958.6,42,Line B,False
MC-019,2025-06-20 14:00,78.41,5.37,96.34,4893.7,21,Line A,True
MC-041,2025-04-19 02:00,79.52,2.22,109.91,633.7,70,Line C,False
MC-085,2025-06-20 02:00,67.42,2.52,100.22,4817.6,32,Line A,False
MC-130,2025-05-18 22:00,70.09,3.87,113.05,2334.8,199,Line A,False
MC-004,2025-06-26 09:00,77.02,3.66,85.18,87.4,213,Line B,False
MC-064,2025-05-11 09:00,63.07,3.48,89.02,1784.6,131,Line B,False
MC-039,2025-04-14 14:00,75.14,3.51,85.93,4529.7,228,Line D,False
MC-091,2025-05-24 13:00,78.59,3.07,92.17,76.1,67,Line C,False
MC-069,2025-06-21 06:00,70.25,2.98,101.52,2553.3,46,Line A,True
MC-058,2025-01-02 18:00,67.54,2.21,80.28,4707.9,97,Line A,False
MC-028,2025-01-02 22:00,88.4,3.34,104.17,4466.4,229,Line D,False
MC-137,2025-04-01 09:00,63.67,2.23,72.44,4938.2,130,Line C,False
MC-051,2025-06-20 08:00,68.61,3.85,129.43,1279.1,120,Line B,False
MC-012,2025-05-30 11:00,78.04,3.78,103.43,763.0,51,Line B,False
MC-042,2025-01-06 05:00,60.65,2.53,91.03,708.7,113,Line B,False
MC-135,2025-02-17 22:00,60.0,2.35,121.78,1526.2,16,Line D,False
MC-002,2025-04-22 06:00,73.52,2.66,103.87,1372.2,191,Line A,False
MC-058,2025-06-07 14:00,64.89,2.91,74.9,1990.4,193,Line B,True
MC-101,2025-01-27 10:00,88.47,4.84,84.48,1093.5,96,Line D,False
MC-009,2025-01-24 18:00,86.55,0.68,92.61,1334.1,114,Line A,True
MC-018,2025-04-04 16:00,68.95,4.41,119.74,103.4,136,Line A,False
MC-085,2025-05-15 14:00,76.28,5.55,125.97,4320.2,28,Line B,False
MC-086,2025-01-08 01:00,68.76,2.03,73.76,3065.7,89,Line B,False
MC-048,2025-04-08 20:00,72.31,3.05,87.17,646.5,2,Line A,False
