CampaignID,Channel,AudienceSegment,Spend,Impressions,Clicks,Conversions,CampaignMonth,Revenue
M2382,Social Media,Student,20634.0,439848,587,2713,2025-04,339125.66
M2383,Social Media,Student,12493.71,25891,17352,570,2025-08,63895.41
M2384,Search,Student,1948.04,76298,11350,1874,2025-03,382648.9
M2385,Social Media,New Customer,4782.73,470884,29413,175,2025-11,11712.23
M2386,Display,Small Business,111.67,393889,20325,1675,2025-07,413863.33
M2387,Referral,New Customer,4721.43,294019,17962,2750,2025-12,167113.1
M2388,Referral,Returning Customer,865.34,322000,13378,2696,2025-01,334324.82
M2389,Social Media,Student,17896.9,24867,6470,1686,2025-11,272249.82
M2390,Email,Returning Customer,13699.27,255481,21885,1763,2025-01,211685.72
M2391,Email,Enterprise,989.7,27675,12327,2557,2025-01,567868.07
M2392,Social Media,New Customer,15479.4,314936,4781,12,2025-03,2039.47
M2393,Display,Small Business,20372.34,286187,2918,2069,2025-04,368890.51
M2394,Search,Returning Customer,810.53,321467,17025,947,2025-11,211489.86
M2395,Social Media,New Customer,3263.54,344849,10076,2308,2025-10,124723.39
M2396,Email,New Customer,11832.99,499971,1422,348,2025-01,43704.27
M2397,Search,New Customer,1153.43,260620,8802,1449,2025-11,167234.52
M2398,Referral,Student,629.8,406369,29899,2277,2025-03,441638.35
M2399,Display,New Customer,14602.19,224983,19317,2199,2025-11,471715.41
M2400,Social Media,Enterprise,14108.18,373376,3627,2215,2025-03,279598.75
M2401,Search,Student,20185.62,139250,27417,2756,2025-09,141515.84
M2402,Search,Returning Customer,2039.7,217082,29578,1084,2025-08,212776.62
M2403,Referral,Student,22440.13,303685,8456,2127,2025-11,427999.18
M2404,Social Media,Returning Customer,563.95,484843,14375,2434,2025-08,211698.75
M2405,Social Media,Enterprise,7603.89,448897,25430,2795,2025-02,177721.66
M2406,Search,New Customer,1311.91,134959,14611,661,2025-12,37552.84
M2407,Email,New Customer,6182.11,211784,26284,724,2025-05,34570.73
M2408,Referral,New Customer,20397.73,39891,16493,1310,2025-12,118365.23
M2409,Social Media,New Customer,3215.96,348150,18986,2408,2025-02,448202.49
M2410,Referral,Returning Customer,5126.81,35675,24426,2637,2025-11,235521.6
M2411,Search,Returning Customer,15323.06,9668,20971,1589,2025-04,339205.84
M2412,Display,Returning Customer,639.39,370702,987,2178,2025-12,218244.68
M2413,Display,New Customer,15100.29,225516,23950,182,2025-10,33427.01
M2414,Display,Student,22369.96,92547,2453,2261,2025-12,164190.28
M2415,Display,Small Business,1831.95,381098,11177,1936,2025-03,98206.67
M2416,Display,Student,247.03,388835,643,989,2025-09,78456.43
M2417,Social Media,New Customer,10208.18,421113,29594,1881,2025-09,312082.02
M2418,Email,Student,21241.6,407175,18643,2843,2025-11,495942.06
M2419,Referral,Returning Customer,23386.31,268995,11466,2972,2025-10,489081.71
M2420,Referral,Returning Customer,20049.11,472753,25380,1926,2025-02,231093.6
M2421,Social Media,Student,16268.37,283690,2564,1949,2025-11,294116.12
M2422,Email,Returning Customer,10721.25,347888,6969,1968,2025-04,466082.09
M2423,Referral,Small Business,19745.46,70080,21990,392,2025-12,16395.58
M2424,Email,Small Business,18941.64,271527,27582,1037,2025-10,45196.89
M2425,Email,Student,4672.25,148449,10062,2973,2025-09,404404.37
M2426,Referral,Enterprise,17922.89,400879,20485,192,2025-08,39443.28
M2427,Display,Returning Customer,19835.2,334031,851,944,2025-09,210203.44
M2428,Display,Student,22531.81,351064,6996,2706,2025-07,512396.32
M2429,Display,Enterprise,18267.5,383665,5388,2091,2025-10,156194.84
M2430,Display,Student,18336.56,314229,14976,1181,2025-12,231178.08
M2431,Search,New Customer,22550.25,41876,11092,1794,2025-03,132664.48
M2432,Display,Returning Customer,4937.43,115811,2816,2278,2025-10,64620.31
M2433,Display,New Customer,13795.87,480511,6398,1066,2025-09,63213.02
M2434,Social Media,Enterprise,22348.13,346924,2703,2781,2025-08,675346.44
M2435,Search,Student,15828.05,476830,4109,1219,2025-11,226402.58
M2436,Social Media,New Customer,23290.44,35731,19849,2647,2025-12,153649.23
M2437,Display,Small Business,1355.66,94610,4893,1959,2025-06,185844.28
M2438,Email,Small Business,5427.52,332871,1827,139,2025-01,31092.43
M2439,Referral,Returning Customer,5611.49,23556,18802,2615,2025-01,485242.76
M2440,Social Media,New Customer,2055.41,35807,22379,347,2025-08,27705.43
M2441,Email,Student,15605.85,171177,3868,2839,2025-05,695068.7
M2442,Email,Student,10096.18,338736,11009,43,2025-03,6706.6
M2443,Search,Student,6137.46,479388,23503,2973,2025-02,441823.66
M2444,Social Media,New Customer,18220.6,487014,4565,1410,2025-04,221333.86
M2445,Display,Enterprise,16936.66,222063,25255,350,2025-08,66462.57
M2446,Search,Returning Customer,1076.48,367406,18322,627,2025-10,52828.1
M2447,Social Media,Returning Customer,11043.63,157532,21710,563,2025-11,17108.79
M2448,Social Media,Enterprise,18033.54,353221,25014,1616,2025-08,276943.93
M2449,Social Media,Small Business,2673.91,447448,7369,616,2025-02,81082.28
M2450,Display,New Customer,19894.28,316719,7094,2387,2025-09,495451.06
M2451,Email,Returning Customer,15439.67,68001,17301,2919,2025-06,682048.15
M2452,Referral,Returning Customer,17981.44,140499,23604,899,2025-02,146010.04
M2453,Social Media,Returning Customer,6334.99,470604,1850,292,2025-09,46400.94
M2454,Email,Small Business,18717.74,394569,18279,155,2025-12,26058.73
M2455,Display,New Customer,4425.04,404690,28282,2091,2025-11,89133.29
M2456,Display,New Customer,21522.5,26184,18499,2266,2025-10,241737.81
M2457,Display,Student,5229.32,192405,240,2873,2025-03,496827.41
M2458,Social Media,Returning Customer,6778.84,258674,4934,411,2025-06,59007.83
M2459,Email,Small Business,16804.28,393897,6660,1725,2025-07,347677.7
M2460,Referral,Enterprise,8405.35,52746,11383,586,2025-05,30261.55
M2461,Search,New Customer,7795.34,378302,2508,23,2025-01,3870.34
M2462,Search,Enterprise,1657.48,306779,23779,1284,2025-07,274571.34
M2463,Social Media,New Customer,20520.62,290351,29841,196,2025-05,34153.02
M2464,Display,Enterprise,11538.12,431533,11394,476,2025-05,20158.16
M2465,Referral,Small Business,9886.97,390942,1240,2129,2025-05,370838.62
M2466,Display,Enterprise,6213.86,356580,19654,641,2025-09,138685.84
M2467,Display,Student,13925.08,250547,71,1195,2025-03,69804.6
M2468,Display,Returning Customer,14033.56,486223,10524,2859,2025-07,469475.83
M2469,Email,Small Business,158.58,421364,3037,1517,2025-02,203904.26
M2470,Search,Enterprise,2231.51,149991,19022,413,2025-12,31185.52
M2471,Social Media,Student,15361.81,396849,26439,135,2025-05,16797.04
M2472,Search,Student,7170.89,285065,11405,1208,2025-11,145138.59
M2473,Referral,Student,24596.85,453258,12034,2694,2025-01,413761.69
M2474,Referral,Small Business,6289.67,187545,15488,112,2025-09,21655.99
M2475,Search,Enterprise,3886.02,398969,28342,2716,2025-11,127083.71
M2476,Email,New Customer,1211.5,131019,20363,1426,2025-02,100222.21
M2477,Social Media,Returning Customer,17194.34,460552,28785,1806,2025-12,306059.14
M2478,Display,Returning Customer,7336.4,87382,9200,1638,2025-12,86286.06
M2479,Search,Enterprise,6921.79,89908,21788,1428,2025-11,246881.88
M2480,Search,New Customer,2849.83,490211,28281,934,2025-09,161415.49
M2481,Social Media,Returning Customer,1406.56,139378,5082,1180,2025-01,118875.41
M2482,Referral,Student,5835.98,260042,12847,2189,2025-02,541674.04
M2483,Referral,Enterprise,9975.79,226781,29132,593,2025-05,78053.62
M2484,Display,Returning Customer,16585.35,393848,15619,2390,2025-10,576985.54
M2485,Referral,Enterprise,2619.8,122166,13157,2819,2025-06,183846.04
M2486,Email,New Customer,9217.53,169497,18573,1507,2025-01,354836.78
M2487,Email,New Customer,24811.09,448454,13946,1467,2025-04,226927.36
M2488,Display,Student,17059.95,459459,14768,2420,2025-11,599436.16
M2489,Display,Student,24979.93,90702,19112,324,2025-10,51683.81
M2490,Social Media,Student,2077.26,244469,5518,2333,2025-10,547183.41
M2491,Referral,Returning Customer,10181.38,229985,21488,2378,2025-09,246441.16
M2492,Display,Returning Customer,5832.71,257361,24446,1030,2025-03,172416.73
M2493,Social Media,Small Business,23544.9,261296,28875,2915,2025-03,93901.0
M2494,Display,Student,22641.64,25497,22750,1490,2025-12,232736.13
M2495,Referral,New Customer,14268.49,436654,29128,847,2025-02,92638.92
M2496,Display,Small Business,7747.51,124658,15559,763,2025-10,160538.31
M2497,Search,Enterprise,13666.92,130312,12420,2061,2025-08,281906.54
M2498,Referral,Returning Customer,21790.94,405649,20882,2774,2025-01,395852.91
M2499,Social Media,Returning Customer,14389.29,484830,4280,2990,2025-11,736214.3
M2500,Referral,Enterprise,19155.07,451112,12862,2703,2025-11,609163.12
M2501,Referral,New Customer,17225.34,146686,27469,344,2025-08,80699.7
M2502,Social Media,New Customer,2528.61,373053,533,2162,2025-12,136589.41
M2503,Display,Enterprise,18970.97,82333,3586,2437,2025-03,543567.88
M2504,Referral,Small Business,5293.89,202644,19681,656,2025-12,79543.45
M2505,Social Media,Enterprise,21776.63,127537,16588,1495,2025-07,324055.5
M2506,Display,Small Business,7810.29,114306,22995,157,2025-08,21892.38
M2507,Search,Student,14150.01,440658,5002,2007,2025-07,351255.6
M2508,Search,Small Business,7215.01,444341,12881,1797,2025-11,146338.97
M2509,Display,New Customer,312.37,77053,10760,542,2025-10,37282.66
M2510,Search,Small Business,19525.36,185574,28460,530,2025-10,79720.41
M2511,Display,Small Business,17900.2,16928,15901,653,2025-06,37378.31
M2512,Referral,Small Business,23098.83,413055,3691,1893,2025-12,313423.76
M2513,Social Media,New Customer,14355.37,146504,21155,1668,2025-09,53981.89
M2514,Email,Returning Customer,4784.88,299868,18466,1549,2025-05,108416.29
M2515,Display,Enterprise,4353.84,272731,29256,751,2025-04,65274.39
M2516,Referral,Student,9793.52,99937,12082,2370,2025-10,149220.62
M2517,Referral,Student,8333.37,178969,27559,1790,2025-01,92400.3
M2518,Search,Small Business,10259.61,56456,9598,915,2025-11,180102.06
M2519,Referral,New Customer,5701.52,81197,15622,263,2025-10,31348.48
M2520,Referral,Returning Customer,24717.3,424148,9767,2566,2025-07,211235.47
M2521,Social Media,New Customer,2234.1,182728,9386,2345,2025-12,219370.16
M2522,Email,Enterprise,18505.1,227241,17499,907,2025-04,184661.66
M2523,Referral,Returning Customer,14234.09,346592,16117,821,2025-12,62259.1
M2524,Email,Student,13934.87,438924,27058,2915,2025-02,572512.93
M2525,Email,Returning Customer,15372.05,218615,11012,2211,2025-10,418401.47
M2526,Social Media,Returning Customer,22610.74,435686,18152,433,2025-03,17404.12
M2527,Display,Returning Customer,16911.26,286788,13795,489,2025-09,111915.29
M2528,Display,Student,6844.65,26523,26105,1597,2025-05,242609.39
M2529,Social Media,Small Business,6804.22,473579,27432,2398,2025-05,512417.48
M2530,Display,New Customer,20719.91,131655,8864,159,2025-04,15358.11
M2531,Referral,New Customer,12004.03,374371,15437,40,2025-12,7209.42
M2532,Email,Small Business,17651.31,435551,10920,1820,2025-07,292204.96
M2533,Referral,Small Business,9460.28,402112,1268,512,2025-06,43907.92
M2534,Display,Small Business,18480.81,304814,26362,1669,2025-04,361528.42
M2535,Referral,Small Business,10660.14,144718,20527,1013,2025-09,210827.36
M2536,Email,Returning Customer,12379.54,323601,28244,2540,2025-03,446431.99
M2537,Social Media,New Customer,23218.02,256181,8443,2339,2025-07,515366.43
M2538,Social Media,Student,12422.28,331506,10109,410,2025-05,30454.03
M2539,Display,Student,5698.2,172954,6431,95,2025-11,17555.71
M2540,Display,Small Business,13332.53,344075,10591,1281,2025-04,115083.55
M2541,Social Media,Small Business,312.71,242779,22999,2220,2025-09,524765.06
M2542,Social Media,Small Business,7045.65,485671,25420,1464,2025-03,222610.79
M2543,Search,Returning Customer,15143.37,56826,4983,706,2025-04,152531.53
M2544,Email,Returning Customer,1866.6,362260,1315,136,2025-07,8897.13
M2545,Referral,Enterprise,11439.34,259717,18286,2989,2025-11,288654.96
M2546,Referral,Returning Customer,15011.37,288144,4434,2664,2025-05,523970.1
M2547,Display,Student,5739.94,263381,24518,860,2025-03,90921.97
M2548,Search,Small Business,5523.74,68758,3111,1471,2025-11,66539.37
M2549,Display,Student,16752.99,287913,9030,437,2025-03,75539.09
M2550,Social Media,New Customer,24357.49,210043,9881,1174,2025-03,58418.47
M2551,Email,Small Business,7752.9,118070,14177,2049,2025-05,307384.63
M2552,Social Media,Returning Customer,5272.17,462551,25710,1889,2025-10,402818.44
M2553,Search,Returning Customer,24602.03,111504,17337,830,2025-05,129750.11
M2554,Referral,Enterprise,20882.91,211334,8612,1050,2025-12,144511.33
M2555,Email,New Customer,23406.23,184494,19240,1620,2025-10,123767.36
M2556,Social Media,Student,1247.84,227316,15395,1575,2025-10,97105.53
M2557,Email,Student,23346.76,269311,29158,2316,2025-06,67612.88
M2558,Search,Enterprise,20974.41,315456,28755,1468,2025-10,301178.79
M2559,Referral,Returning Customer,7562.13,169051,26666,2399,2025-11,76380.97
M2560,Email,Returning Customer,15643.07,174155,5106,790,2025-05,172384.29
M2561,Search,Student,4386.88,353363,6286,661,2025-04,75547.31
M2562,Email,Small Business,10500.98,348978,5577,2859,2025-02,657003.25
M2563,Email,Enterprise,15100.88,292976,16382,629,2025-05,37818.13
M2564,Search,Small Business,2846.93,260036,24412,2462,2025-06,510260.11
M2565,Search,Enterprise,24165.58,57311,4752,814,2025-10,178881.18
M2566,Referral,New Customer,23236.04,283525,29142,310,2025-07,36893.47
M2567,Social Media,Small Business,21697.54,112726,1819,1184,2025-03,291351.04
M2568,Display,Returning Customer,3301.03,37411,15606,299,2025-04,21695.75
M2569,Email,Student,16762.06,302699,11055,2240,2025-02,112207.97
M2570,Search,Enterprise,22271.7,262160,27441,2976,2025-03,724801.74
M2571,Referral,Student,3526.85,266444,9607,1626,2025-02,134450.01
M2572,Social Media,Student,16217.71,366608,5588,2928,2025-10,91923.37
M2573,Email,Small Business,5184.1,170259,17122,2639,2025-03,299408.84
M2574,Search,Small Business,17277.26,168548,1595,2855,2025-01,708152.91
M2575,Email,Returning Customer,16223.28,86769,19244,2095,2025-08,448626.1
M2576,Display,New Customer,21803.09,38906,4429,1012,2025-07,47234.48
M2577,Social Media,Student,12194.41,460295,11580,1839,2025-01,194871.96
M2578,Display,Returning Customer,18995.74,144763,17565,779,2025-09,113496.95
M2579,Display,Returning Customer,4876.45,225270,26019,1561,2025-08,318734.87
M2580,Referral,Student,16101.4,453779,20747,2286,2025-12,156058.47
M2581,Email,Enterprise,21933.25,107060,25255,1237,2025-10,56227.04
M2582,Referral,Enterprise,18102.5,88270,24313,1447,2025-10,275037.07
M2583,Social Media,Small Business,21976.87,360726,21640,1037,2025-09,30913.01
M2584,Email,Student,15781.68,177891,10018,211,2025-08,29749.84
M2585,Referral,Small Business,13830.11,128704,10535,524,2025-08,96375.93
M2586,Search,New Customer,22884.59,389938,26075,498,2025-08,87184.33
M2587,Search,Enterprise,8152.75,133554,7280,810,2025-06,113213.22
M2588,Social Media,Enterprise,18734.05,3691,25895,189,2025-02,37949.97
M2589,Email,Small Business,17356.94,413700,3499,2702,2025-12,426298.66
M2590,Email,Small Business,20375.01,485308,24835,2360,2025-12,496248.21
M2591,Referral,Returning Customer,12491.0,454016,7528,2488,2025-02,387329.23
M2592,Email,Small Business,12390.74,58545,21751,1648,2025-10,201546.57
M2593,Search,Student,951.25,234574,28774,13,2025-10,2073.37
M2594,Social Media,Returning Customer,23291.86,442395,27555,484,2025-03,58389.36
M2595,Referral,Small Business,9744.09,316512,12541,672,2025-05,48485.35
M2596,Display,New Customer,13845.32,150155,4390,2204,2025-10,288867.9
M2597,Email,Student,5035.73,181141,12482,2421,2025-10,576968.37
M2598,Email,Small Business,15443.63,157418,18151,2043,2025-05,321326.33
M2599,Email,Student,8718.24,317178,14131,1756,2025-08,331678.87
M2600,Display,Enterprise,14667.87,326698,22948,1097,2025-06,189661.07
M2601,Email,Small Business,18409.91,364279,19446,213,2025-02,27437.27
M2602,Social Media,New Customer,15288.75,139826,931,700,2025-02,81635.16
M2603,Search,Returning Customer,862.65,360783,27601,2422,2025-11,168656.13
M2604,Email,Student,20171.37,220309,8159,1835,2025-01,52261.0
M2605,Social Media,Student,14065.6,21311,3441,2260,2025-01,495418.87
M2606,Social Media,Returning Customer,6036.08,390838,7304,2736,2025-04,239291.32
M2607,Search,Student,8159.22,50207,24612,844,2025-10,133489.11
M2608,Email,Student,20294.88,5686,23714,1810,2025-09,233499.81
M2609,Social Media,Enterprise,23413.47,354271,13479,2231,2025-07,110555.59
M2610,Search,New Customer,20355.26,44444,15366,2292,2025-08,75587.46
M2611,Search,Small Business,22167.75,266387,8256,2660,2025-02,630036.76
M2612,Referral,Returning Customer,12297.93,168236,29536,2783,2025-02,296208.37
M2613,Social Media,Enterprise,10477.37,471721,16324,1941,2025-08,185719.6
M2614,Social Media,Enterprise,20488.84,155289,3597,2540,2025-05,112063.39
M2615,Email,Returning Customer,9924.85,52676,16220,2230,2025-07,57187.97
M2616,Display,New Customer,17675.84,68794,2099,918,2025-08,172459.35
M2617,Search,Small Business,15364.87,494847,4018,146,2025-04,32776.23
M2618,Email,Student,3906.74,480878,6523,2728,2025-11,224521.38
M2619,Referral,New Customer,7785.87,67631,2928,1695,2025-10,212958.27
M2620,Referral,Enterprise,5390.49,168957,25717,1633,2025-02,268881.08
M2621,Referral,Student,3224.37,16686,18813,2260,2025-02,141410.73
M2622,Display,Small Business,10562.45,410897,15070,391,2025-03,42350.67
M2623,Email,Small Business,5040.49,449596,22066,1387,2025-02,187437.25
M2624,Referral,New Customer,1879.27,353389,18386,2205,2025-07,374908.18
M2625,Search,Small Business,5253.2,252517,18452,1213,2025-03,298332.12
M2626,Referral,New Customer,15510.37,185318,16939,2068,2025-08,282903.83
M2627,Social Media,Student,20229.89,144054,10600,1688,2025-11,139888.06
M2628,Display,Enterprise,11626.73,356742,30,1099,2025-02,189040.55
M2629,Search,Small Business,15272.49,286328,16684,2024,2025-02,102857.31
M2630,Search,Enterprise,16296.36,233271,23394,1362,2025-03,35767.46
M2631,Social Media,Enterprise,16320.98,189386,27192,2449,2025-10,268492.05
M2632,Email,Student,24672.79,365444,7150,180,2025-12,7318.84
M2633,Referral,New Customer,15263.33,494318,27718,2449,2025-10,324232.85
M2634,Display,New Customer,13701.31,62068,1528,2296,2025-09,226234.3
