CampaignID,Channel,CampaignDate,AudienceSegment,Spend,Impressions,Clicks,Conversions,Revenue
200375,Affiliate,2025-08-09,New Customers,14803.28,74497,29697,1932,266834.18
200376,Email,2025-05-10,New Customers,16332.85,197672,1284,1297,216651.58
200377,Search,2025-01-05,New Customers,17968.22,287245,10940,1915,418543.48
200378,Social Media,2025-09-16,Dormant,16007.16,63652,5393,155,23705.01
200379,Display,2025-12-04,High Value,7248.74,142746,15313,1289,214175.91
200380,Search,2025-07-24,New Customers,9605.97,28268,14683,972,141048.79
200381,Email,2025-07-24,New Customers,15708.24,290082,29532,1287,271462.87
200382,Affiliate,2025-09-25,Dormant,10983.1,336466,2823,643,118831.63
200383,Search,2025-03-11,New Customers,11364.55,332401,3371,1007,149844.14
200384,Affiliate,2025-02-09,Dormant,18879.63,177040,7873,1481,142983.91
200385,Social Media,2025-12-23,Returning,19173.36,139607,2867,814,77346.52
200386,Email,2025-05-14,Dormant,15343.71,350714,12939,1326,231195.5
200387,Display,2025-03-04,Returning,16286.55,256537,14685,285,58935.41
200388,Search,2025-04-01,Dormant,5657.33,341631,7986,612,133012.0
200389,Affiliate,2025-07-16,New Customers,12079.42,145684,11390,596,49785.08
200390,Email,2025-09-06,High Value,9819.55,54222,15701,1103,159395.25
200391,Email,2025-12-05,Returning,1300.44,490968,19984,668,110133.29
200392,Social Media,2025-11-02,High Value,17728.94,71504,4269,621,69187.2
200393,Search,2025-01-01,High Value,6266.39,51623,11771,604,33344.7
200394,Social Media,2025-06-23,High Value,18669.47,224929,19586,130,11428.0
200395,Social Media,2025-11-25,Dormant,12911.73,200433,13513,442,57621.52
200396,Social Media,2025-05-18,New Customers,16354.45,131131,24950,1451,81657.27
200397,Email,2025-04-23,High Value,9446.0,27677,25499,1344,124858.73
200398,Affiliate,2025-08-23,High Value,4154.59,324468,22882,385,31832.75
200399,Affiliate,2025-11-01,High Value,17557.03,363811,7588,50,5028.29
200400,Display,2025-01-14,New Customers,15761.24,490302,13797,449,72771.46
200401,Display,2025-02-15,Returning,15213.61,199551,14986,1458,179474.29
200402,Affiliate,2025-02-09,Returning,4649.4,333271,22511,922,96435.36
200403,Social Media,2025-04-24,High Value,10672.12,471403,27649,342,29355.3
200404,Email,2025-05-27,Returning,6791.25,416096,29707,469,76166.22
200405,Social Media,2025-08-30,Dormant,12449.14,480931,15088,581,92826.18
200406,Social Media,2025-01-17,Dormant,10882.34,51441,11324,1680,197566.49
200407,Social Media,2025-07-29,New Customers,3958.95,361160,19900,1115,96531.48
200408,Search,2025-08-20,Dormant,12662.74,157222,14507,780,144027.32
200409,Search,2025-07-12,New Customers,1244.43,249317,8131,357,68773.91
200410,Social Media,2025-03-11,New Customers,1879.38,462319,23919,272,52098.68
200411,Display,2025-10-21,Returning,4064.22,433056,10202,1621,174490.44
200412,Display,2025-12-24,High Value,11786.68,495558,14361,226,18536.76
200413,Affiliate,2025-12-25,High Value,15310.0,96891,27673,1387,265633.02
200414,Email,2025-05-25,High Value,15758.18,373308,22326,239,51684.08
200415,Search,2025-03-14,Returning,5894.45,421657,17976,81,5736.6
200416,Social Media,2025-05-05,High Value,7992.02,246060,1423,1472,224843.58
200417,Search,2025-09-24,Returning,5058.13,315762,28581,1433,137540.77
200418,Affiliate,2025-11-05,Returning,1208.27,244932,29592,1153,143984.61
200419,Display,2025-05-26,Dormant,10153.61,459578,14371,1805,254261.64
200420,Display,2025-12-31,High Value,11128.75,256208,29343,515,69347.15
200421,Email,2025-08-26,New Customers,18734.13,241622,16686,635,111701.77
200422,Email,2025-08-17,High Value,14381.61,326892,14870,800,171808.14
200423,Affiliate,2025-05-15,Dormant,18718.91,474892,2748,971,49443.23
200424,Email,2025-06-21,Dormant,5950.32,453054,24292,214,34547.41
200425,Affiliate,2025-11-23,Dormant,14629.88,464691,7494,1526,201143.84
200426,Search,2025-10-22,New Customers,12166.68,315728,27204,513,55600.73
200427,Social Media,2025-01-11,Dormant,6287.55,48620,18636,174,27404.53
200428,Display,2025-05-05,Dormant,4617.42,169873,3774,1023,203511.84
200429,Social Media,2025-09-23,New Customers,6175.28,15008,14072,805,119110.15
200430,Search,2025-05-08,New Customers,19603.86,328132,25393,306,57159.45
200431,Email,2025-12-20,Returning,952.63,318343,3994,836,74931.36
200432,Display,2025-12-10,Returning,18144.26,40510,5203,411,47662.69
200433,Email,2025-03-17,New Customers,15547.87,150893,8166,1465,98518.58
200434,Social Media,2025-12-24,New Customers,11100.02,434925,25762,581,81877.23
200435,Email,2025-04-20,Dormant,17235.75,227099,20684,1851,318002.95
200436,Affiliate,2025-08-12,New Customers,1513.35,297009,12962,427,60708.44
200437,Social Media,2025-01-08,High Value,11112.43,140230,23168,196,39930.29
200438,Email,2025-06-25,New Customers,6065.75,147280,16756,1662,322401.04
200439,Social Media,2025-01-21,Returning,691.19,40320,16157,1751,198756.95
200440,Email,2025-07-27,Dormant,12571.42,436362,25812,407,57332.7
200441,Email,2025-04-07,New Customers,13326.33,51506,21991,1032,159648.84
200442,Social Media,2025-12-11,Dormant,12020.13,364882,11599,11,2028.21
200443,Search,2025-08-31,Dormant,8114.64,56203,23201,1441,70361.18
200444,Social Media,2025-04-13,Dormant,16183.3,205944,25041,628,115785.39
200445,Display,2025-09-19,Dormant,7191.6,376867,14393,1515,71701.98
200446,Display,2025-02-28,High Value,12277.19,384176,4657,847,142392.0
200447,Search,2025-01-23,High Value,19923.13,207238,1585,609,73739.78
200448,Email,2025-11-25,New Customers,16994.04,271762,12755,1281,101059.1
200449,Social Media,2025-04-10,New Customers,13063.36,171642,1708,780,129317.93
200450,Email,2025-04-28,High Value,13646.31,27943,21413,1329,260510.8
200451,Email,2025-08-15,Dormant,16899.52,322009,28488,461,86812.12
200452,Display,2025-07-04,Dormant,3928.28,133807,19816,265,18792.07
200453,Social Media,2025-06-06,Dormant,2649.07,138941,15374,579,84973.52
200454,Affiliate,2025-08-01,New Customers,4807.45,241669,17219,1358,214125.87
200455,Display,2025-11-19,High Value,15018.53,103285,7692,1199,53577.26
200456,Email,2025-03-02,High Value,15509.78,25178,2540,604,57817.86
200457,Email,2025-09-10,Returning,1049.86,467543,9423,1173,63685.65
200458,Affiliate,2025-03-02,New Customers,1669.57,106762,551,243,27243.38
200459,Email,2025-08-04,Dormant,19640.52,289556,2598,847,143605.22
200460,Search,2025-01-30,Returning,10096.01,155583,16200,550,101186.44
200461,Affiliate,2025-09-12,Returning,10950.12,125304,23672,860,151532.31
200462,Email,2025-10-10,Dormant,12437.55,163514,19594,1804,153807.41
200463,Display,2025-01-30,New Customers,19306.64,11820,9947,253,15814.23
200464,Display,2025-12-22,Dormant,3610.25,116348,25409,1456,285976.19
200465,Search,2025-07-02,Returning,12845.1,181751,27976,1515,261132.86
200466,Affiliate,2025-05-31,Dormant,1978.23,270821,27067,412,71986.76
200467,Affiliate,2025-10-20,Returning,10512.17,412053,17700,1158,98554.19
200468,Email,2025-08-30,Dormant,9085.19,72959,1779,908,127889.22
200469,Email,2025-08-08,Returning,5729.67,295546,16481,803,161493.93
200470,Social Media,2025-03-04,Dormant,9090.78,174331,16065,1139,215635.15
200471,Search,2025-11-20,High Value,14116.03,29483,22364,304,25677.89
200472,Affiliate,2025-12-15,Returning,16899.15,208333,3382,935,197196.66
200473,Email,2025-07-25,High Value,15805.64,354471,9402,1598,167886.62
200474,Affiliate,2025-12-30,New Customers,11904.83,294960,18181,772,108811.31
200475,Search,2025-07-10,High Value,17991.09,454831,6229,8,1362.36
200476,Display,2025-10-20,New Customers,14030.09,436519,3784,720,58618.03
200477,Search,2025-04-07,Dormant,16846.17,282387,7674,1147,123636.61
200478,Affiliate,2025-04-25,New Customers,8265.54,338546,14687,1387,286994.54
200479,Email,2025-01-31,Returning,14118.28,234222,27379,84,4117.29
200480,Affiliate,2025-07-25,New Customers,1952.86,122208,12684,26,1008.24
200481,Social Media,2025-06-02,High Value,19164.19,121568,20675,213,45469.5
200482,Search,2025-06-02,High Value,12771.53,469181,21811,989,194751.93
200483,Social Media,2025-12-27,Returning,17205.8,220736,10886,1527,279564.21
200484,Affiliate,2025-06-23,Returning,9965.26,419343,16318,190,18373.26
200485,Affiliate,2025-10-13,Returning,1101.45,42545,17702,1811,189560.09
200486,Social Media,2025-10-06,New Customers,10094.8,105066,12194,1688,339284.04
200487,Email,2025-05-07,New Customers,14652.87,309453,27383,1315,283225.6
200488,Email,2025-05-23,New Customers,1773.88,191090,7230,1270,58866.39
200489,Search,2025-01-21,New Customers,2455.88,210763,13733,329,40014.91
200490,Social Media,2025-10-13,Returning,1558.9,283955,12464,738,80530.03
200491,Search,2025-09-12,New Customers,2837.67,248170,22761,186,31869.27
200492,Search,2025-01-11,High Value,12479.66,51297,17585,1727,218088.95
200493,Display,2025-04-24,High Value,17550.66,234406,26555,762,37747.52
200494,Search,2025-08-06,Returning,9683.01,30940,10174,258,17014.09
200495,Search,2025-05-17,Returning,16271.29,243039,24556,1247,114568.69
200496,Display,2025-03-10,High Value,8272.33,326142,3733,434,78398.76
200497,Search,2025-02-16,Dormant,17177.77,434897,14010,402,71608.77
200498,Search,2025-08-27,Dormant,3572.42,152846,14278,1010,179525.41
200499,Search,2025-06-11,New Customers,11691.77,187681,24143,981,175326.03
200500,Social Media,2025-02-02,Dormant,10643.23,59427,24227,1906,213552.76
200501,Display,2025-03-06,New Customers,2505.35,373001,5142,136,20227.07
200502,Email,2025-06-28,Returning,5145.71,205955,21128,494,30524.27
200503,Search,2025-11-08,Returning,9950.08,280499,5169,1224,93649.74
200504,Social Media,2025-07-23,High Value,15551.0,489429,9917,583,55303.22
200505,Social Media,2025-02-14,High Value,18143.0,359630,5163,1291,167785.39
200506,Social Media,2025-02-02,Returning,14845.22,230424,10584,888,61283.21
200507,Display,2025-04-16,New Customers,6213.78,370198,27408,299,58835.31
200508,Display,2025-02-20,High Value,2504.25,398685,28770,1767,264951.28
200509,Affiliate,2025-05-13,Dormant,10741.76,307239,12674,1873,251631.3
200510,Search,2025-10-21,Dormant,7215.17,173921,10411,296,11239.93
200511,Email,2025-05-13,New Customers,11484.74,442913,25607,1079,150022.57
200512,Email,2025-02-25,New Customers,8259.91,157511,17217,1320,269836.24
200513,Affiliate,2025-12-03,Returning,7894.3,196985,15134,115,8788.68
200514,Email,2025-03-30,Dormant,18283.64,440511,23411,1760,133464.72
200515,Search,2025-11-04,New Customers,13516.94,55263,2328,1022,208703.79
200516,Email,2025-10-19,Returning,13559.27,15325,24029,504,95280.54
200517,Search,2025-05-31,Returning,3107.55,217598,24130,1316,211744.15
200518,Display,2025-11-15,Dormant,8098.45,392034,16642,752,128325.77
200519,Display,2025-01-21,Dormant,15373.97,43052,19206,1234,56707.32
200520,Search,2025-08-25,Dormant,11555.49,474930,25096,424,74557.68
200521,Search,2025-04-09,New Customers,9477.09,376335,24625,1703,294191.67
200522,Display,2025-12-27,High Value,19468.81,462869,7516,1663,73580.96
200523,Search,2025-04-16,New Customers,3159.19,170245,3922,1386,251005.0
200524,Affiliate,2025-11-02,Returning,3634.85,415945,17569,132,20270.43
200525,Display,2025-11-12,New Customers,11483.32,73806,16650,1331,187272.01
200526,Email,2025-10-27,High Value,8400.96,131362,13339,320,41656.88
200527,Display,2025-08-05,New Customers,9873.33,45131,6460,1993,259087.58
200528,Email,2025-09-15,Dormant,11183.55,483266,15908,516,40433.39
200529,Email,2025-04-18,New Customers,2985.67,215441,7266,394,14015.44
200530,Affiliate,2025-12-27,Dormant,5767.36,337269,346,1936,411512.18
200531,Display,2025-12-20,Dormant,10974.54,108413,23296,939,113017.85
200532,Display,2025-05-23,Returning,4274.31,182454,26559,120,5165.18
200533,Affiliate,2025-08-19,New Customers,16872.0,318481,3939,1218,117247.76
200534,Display,2025-06-24,New Customers,15778.01,458890,15552,1391,144688.94
200535,Email,2025-07-23,New Customers,11579.32,410142,21611,509,99844.97
200536,Search,2025-11-04,High Value,10151.08,431497,26059,1205,118480.79
200537,Affiliate,2025-12-10,New Customers,18626.39,182216,10689,1040,205573.39
200538,Affiliate,2025-05-14,New Customers,15170.58,494162,3585,588,68720.31
200539,Search,2025-07-17,New Customers,1243.51,453111,8716,1649,108642.42
200540,Email,2025-06-25,High Value,4855.97,185542,19186,1878,165051.85
200541,Search,2025-07-05,New Customers,1923.15,199361,6170,375,71943.87
200542,Display,2025-04-11,Dormant,19896.35,231283,7600,1686,109012.01
200543,Search,2025-08-06,Dormant,8732.72,75180,27372,1870,278226.7
200544,Affiliate,2025-05-11,New Customers,3116.83,128068,26709,1226,207463.47
200545,Social Media,2025-12-18,Dormant,7484.32,342211,13943,777,72067.22
200546,Display,2025-06-23,New Customers,19609.01,144028,28167,113,20755.78
200547,Search,2025-05-26,High Value,3288.53,461317,11991,1115,103582.66
200548,Search,2025-07-03,Returning,7460.4,95461,2068,93,7935.77
200549,Email,2025-12-14,Dormant,5878.12,287008,20592,1803,88153.92
200550,Display,2025-05-25,Returning,15909.23,287670,11070,1839,263557.83
200551,Email,2025-10-15,Returning,997.37,137944,20085,1917,255930.51
200552,Affiliate,2025-03-17,New Customers,18960.94,401839,24604,1329,209394.54
200553,Affiliate,2025-12-23,High Value,17439.59,208186,1131,713,86686.99
200554,Email,2025-08-01,Returning,7605.17,51422,14861,1827,133457.03
200555,Display,2025-06-03,Dormant,18074.42,300890,8043,386,20907.42
200556,Email,2025-06-16,High Value,8801.81,65651,1183,1687,214856.16
200557,Email,2025-04-26,Dormant,6192.49,385052,15773,1655,222423.58
200558,Display,2025-04-10,Dormant,8436.6,226446,23254,1512,313690.3
200559,Affiliate,2025-02-03,High Value,16587.47,20237,29655,1584,200385.33
200560,Social Media,2025-01-19,Dormant,11442.04,403017,13051,118,24491.19
200561,Email,2025-11-14,New Customers,4735.78,163466,8847,295,44998.57
200562,Email,2025-11-02,New Customers,1858.89,491824,16587,1711,107448.79
200563,Search,2025-03-27,High Value,12327.86,238723,29218,1277,65020.13
200564,Display,2025-10-28,Dormant,16459.07,86546,17942,1156,246103.6
200565,Search,2025-08-19,Returning,17182.51,454467,1335,1613,117266.18
200566,Affiliate,2025-03-23,High Value,16547.08,175133,17734,1920,190711.66
200567,Search,2025-12-10,Returning,10511.94,223545,11873,1756,72962.2
200568,Display,2025-09-14,High Value,7865.49,235650,5355,1174,100786.18
200569,Email,2025-11-18,Returning,19520.35,167095,14907,1857,393569.65
200570,Email,2025-06-17,Returning,18487.01,242620,1547,1712,88836.25
200571,Social Media,2025-06-01,High Value,15164.56,16433,23599,1869,376135.71
200572,Affiliate,2025-08-20,High Value,8886.41,111479,11360,1209,56968.01
200573,Email,2025-02-21,High Value,19482.58,367504,18258,1852,287842.47
200574,Search,2025-01-02,High Value,7791.11,224987,15537,106,13424.22
200575,Social Media,2025-07-08,Dormant,13847.41,133769,10744,1830,311406.58
200576,Social Media,2025-07-13,High Value,6239.01,156025,8580,677,121099.29
200577,Affiliate,2025-12-09,Returning,16795.72,415430,28620,776,124466.57
200578,Social Media,2025-10-15,Returning,17272.61,422113,2000,728,51930.16
200579,Display,2025-09-16,Dormant,10427.85,99963,4962,1435,218665.22
200580,Search,2025-02-24,High Value,11462.41,20126,24730,310,46288.14
200581,Social Media,2025-10-10,Dormant,18996.91,204245,10148,1960,376963.93
200582,Email,2025-07-23,Dormant,3271.33,249477,19868,1758,98669.84
200583,Search,2025-01-08,Dormant,9692.02,278876,2473,1987,291328.26
200584,Affiliate,2025-10-03,Dormant,10804.25,480990,20721,1711,125051.65
200585,Social Media,2025-06-29,Dormant,16420.63,489427,8511,965,152237.71
200586,Search,2025-09-30,Dormant,15667.45,309643,24188,1323,173159.71
200587,Email,2025-04-19,Dormant,12240.34,436056,29411,943,66141.19
200588,Social Media,2025-10-16,Returning,3534.07,200806,2058,36,2080.45
200589,Affiliate,2025-11-07,Returning,8420.98,108259,17786,244,40072.84
200590,Affiliate,2025-07-22,Returning,2278.53,327611,19214,119,22171.93
200591,Affiliate,2025-11-25,Returning,3431.86,399036,9162,864,89387.81
200592,Social Media,2025-04-08,Returning,4916.89,421053,11547,1116,167499.26
200593,Social Media,2025-12-30,Dormant,7006.37,86203,1268,529,97378.99
200594,Social Media,2025-12-13,Dormant,9083.43,352942,13570,1984,335025.12
200595,Email,2025-03-20,Returning,14553.06,356867,17501,1381,234692.4
200596,Affiliate,2025-11-16,High Value,952.05,249771,12439,16,2210.99
200597,Search,2025-03-29,Returning,17503.56,217334,6015,1445,87141.5
200598,Search,2025-12-23,Dormant,19845.57,494854,11498,641,134708.0
200599,Social Media,2025-06-17,High Value,19300.26,101333,27100,1170,107398.09
200600,Affiliate,2025-07-05,New Customers,8787.01,465147,2165,1041,58465.75
200601,Affiliate,2025-03-24,Returning,8287.53,291197,1331,1716,334251.24
200602,Social Media,2025-01-23,High Value,10685.34,385446,26857,65,12888.11
200603,Email,2025-04-13,Returning,13459.81,85800,13349,323,63661.91
200604,Search,2025-12-17,New Customers,5913.05,247197,1527,1981,258616.21
200605,Search,2025-12-16,High Value,13271.27,443691,21216,1705,157185.09
200606,Display,2025-01-07,New Customers,6530.26,426469,8634,1375,254614.26
200607,Social Media,2025-04-19,New Customers,13383.0,131643,29285,1672,345437.42
200608,Search,2025-11-11,New Customers,13227.51,304528,8444,1736,64055.39
200609,Search,2025-09-16,Returning,516.17,440016,5074,1260,255223.29
200610,Email,2025-04-22,High Value,17489.37,169853,23529,189,14876.46
200611,Social Media,2025-10-13,Dormant,4254.7,434375,29198,1395,253926.67
200612,Social Media,2025-09-09,Dormant,19858.82,307219,21323,1858,343574.85
200613,Search,2025-04-08,Returning,11225.78,416867,16640,1300,180610.64
200614,Search,2025-01-13,Returning,8036.86,317463,22636,43,4986.1
200615,Affiliate,2025-06-16,New Customers,2288.42,489708,27692,1859,142321.36
200616,Display,2025-03-18,Returning,13779.18,65656,19697,1900,150879.23
200617,Search,2025-10-08,High Value,7515.83,341376,7184,1622,206074.17
200618,Social Media,2025-06-18,Dormant,19278.03,112461,882,788,48366.58
200619,Affiliate,2025-08-14,High Value,17216.81,332432,14097,1715,274721.64
200620,Email,2025-11-14,New Customers,2926.05,68466,14771,483,19739.88
