CustomerID,TenureMonths,ContractType,MonthlyCharges,TotalCharges,InternetService,TechSupport,PaymentMethod,SeniorCitizen,ChurnFlag
C700365,46,Month-to-month,109.6,4783.5,Fiber,Yes,Electronic Check,0,False
C700366,19,One year,60.22,1186.01,DSL,No,Electronic Check,0,False
C700367,12,Two year,57.68,734.59,Fiber,Yes,Mailed Check,0,False
C700368,68,Month-to-month,140.76,8841.27,Fiber,Yes,Credit Card,0,False
C700369,35,Month-to-month,43.6,1526.24,Fiber,No,Electronic Check,0,False
C700370,57,Month-to-month,122.29,6042.11,DSL,Yes,Credit Card,0,False
C700371,39,Month-to-month,107.71,4474.16,Fiber,No,Mailed Check,0,True
C700372,17,Month-to-month,71.3,1097.17,Fiber,No,Bank Transfer,0,False
C700373,47,Month-to-month,90.18,4802.23,DSL,No,Credit Card,0,False
C700374,16,Month-to-month,107.04,1649.93,DSL,No,Bank Transfer,0,True
C700375,33,One year,46.49,1565.35,DSL,No,Mailed Check,0,False
C700376,57,Month-to-month,71.2,4552.12,Fiber,No,Mailed Check,1,True
C700377,71,Two year,111.56,7539.25,Fiber,No,Credit Card,0,False
C700378,43,Month-to-month,110.46,4966.26,Fiber,No,Mailed Check,0,False
C700379,18,One year,49.5,976.88,DSL,Yes,Bank Transfer,1,False
C700380,61,Month-to-month,55.19,3786.55,Fiber,No,Mailed Check,1,False
C700381,14,One year,149.72,2379.14,DSL,No,Credit Card,0,False
C700382,18,Month-to-month,79.06,1361.31,Fiber,No,Mailed Check,0,False
C700383,62,Two year,40.04,2622.78,None,Yes,Mailed Check,0,False
C700384,35,Month-to-month,108.35,4170.18,DSL,No,Mailed Check,0,True
C700385,44,Month-to-month,32.83,1387.73,Fiber,No,Electronic Check,1,False
C700386,38,Month-to-month,122.73,3992.59,None,No,Mailed Check,0,True
C700387,28,Month-to-month,132.87,4273.27,Fiber,Yes,Credit Card,0,False
C700388,39,Two year,98.24,4090.89,DSL,No,Mailed Check,0,False
C700389,42,Month-to-month,111.1,4276.13,Fiber,No,Mailed Check,0,True
C700390,27,One year,72.56,2184.87,DSL,Yes,Mailed Check,0,False
C700391,44,Month-to-month,81.87,3304.11,DSL,No,Electronic Check,0,False
C700392,13,Month-to-month,99.31,1100.52,Fiber,Yes,Credit Card,0,True
C700393,52,Month-to-month,55.27,2648.35,Fiber,No,Credit Card,1,False
C700394,12,Month-to-month,108.57,1250.68,Fiber,No,Mailed Check,1,False
C700395,59,Month-to-month,91.15,5234.03,Fiber,Yes,Electronic Check,0,True
C700396,25,Month-to-month,75.63,1730.52,Fiber,Yes,Bank Transfer,0,False
C700397,53,One year,115.72,6893.23,Fiber,No,Bank Transfer,0,False
C700398,8,Month-to-month,112.63,840.1,Fiber,No,Bank Transfer,0,False
C700399,6,One year,95.7,573.4,DSL,No,Bank Transfer,0,False
C700400,29,Month-to-month,115.37,3038.12,Fiber,Yes,Credit Card,0,True
C700401,28,Month-to-month,89.23,2382.53,DSL,No,Bank Transfer,0,True
C700402,14,One year,120.39,1474.39,None,No,Mailed Check,0,False
C700403,17,Two year,86.42,1517.36,None,No,Electronic Check,0,False
C700404,9,Two year,79.88,733.79,DSL,No,Credit Card,1,False
C700405,43,Month-to-month,104.38,4658.9,Fiber,No,Bank Transfer,1,False
C700406,17,Two year,107.7,2072.04,None,Yes,Mailed Check,0,False
C700407,64,Month-to-month,76.84,4817.19,DSL,Yes,Credit Card,0,False
C700408,4,Two year,72.04,245.45,Fiber,No,Bank Transfer,0,False
C700409,10,Month-to-month,98.93,1082.87,Fiber,No,Bank Transfer,0,True
C700410,3,Month-to-month,121.73,312.76,Fiber,No,Credit Card,0,True
C700411,14,Two year,114.36,1826.0,DSL,No,Electronic Check,0,False
C700412,50,One year,108.4,5841.22,None,Yes,Bank Transfer,0,True
C700413,67,One year,111.96,6622.98,DSL,No,Mailed Check,0,False
C700414,29,Month-to-month,42.12,1387.97,Fiber,Yes,Bank Transfer,0,False
C700415,42,One year,68.33,3105.06,Fiber,No,Bank Transfer,1,False
C700416,49,Month-to-month,39.42,1880.55,DSL,No,Credit Card,0,False
C700417,27,Month-to-month,148.61,4477.47,DSL,No,Credit Card,0,True
C700418,53,Two year,140.8,6656.44,DSL,No,Credit Card,0,False
C700419,40,One year,55.43,2046.01,DSL,No,Electronic Check,0,False
C700420,5,Month-to-month,31.77,158.68,DSL,No,Mailed Check,0,False
C700421,48,One year,79.5,4284.71,Fiber,Yes,Electronic Check,0,False
C700422,36,Two year,126.39,4296.84,DSL,No,Electronic Check,0,True
C700423,36,One year,82.13,3103.79,DSL,Yes,Bank Transfer,0,False
C700424,69,One year,135.88,10781.34,Fiber,No,Bank Transfer,0,False
C700425,66,Month-to-month,91.73,6545.52,None,No,Electronic Check,0,False
C700426,67,One year,86.16,6367.68,Fiber,No,Bank Transfer,0,False
C700427,29,One year,103.0,3207.96,Fiber,No,Credit Card,0,False
C700428,26,Two year,29.03,687.85,Fiber,Yes,Bank Transfer,1,False
C700429,64,Two year,125.9,8770.12,Fiber,No,Mailed Check,0,False
C700430,53,Month-to-month,119.42,7172.53,Fiber,No,Mailed Check,0,False
C700431,14,Month-to-month,144.58,2011.92,Fiber,No,Bank Transfer,0,False
C700432,36,Month-to-month,121.44,4560.28,DSL,No,Electronic Check,1,False
C700433,64,Month-to-month,90.26,5952.22,Fiber,No,Credit Card,0,False
C700434,35,Month-to-month,50.73,1704.52,Fiber,Yes,Electronic Check,0,False
C700435,27,Month-to-month,82.39,2118.2,DSL,No,Credit Card,1,True
C700436,37,Two year,110.09,3621.01,DSL,No,Electronic Check,0,False
C700437,9,Month-to-month,38.66,333.46,None,Yes,Mailed Check,0,True
C700438,60,Two year,25.76,1407.81,DSL,No,Electronic Check,0,True
C700439,16,Month-to-month,79.91,1114.06,Fiber,No,Electronic Check,0,True
C700440,50,Month-to-month,113.84,6497.57,Fiber,No,Electronic Check,0,False
C700441,7,Month-to-month,53.16,409.04,Fiber,No,Credit Card,0,True
C700442,29,Month-to-month,128.6,3749.39,Fiber,No,Electronic Check,0,True
C700443,43,Two year,126.24,4864.0,Fiber,No,Electronic Check,0,False
C700444,43,One year,102.8,4682.88,DSL,No,Mailed Check,0,False
C700445,37,One year,83.64,3073.7,DSL,No,Bank Transfer,0,False
C700446,26,Month-to-month,35.31,832.82,Fiber,Yes,Mailed Check,1,True
C700447,10,Month-to-month,80.52,722.38,DSL,No,Electronic Check,0,False
C700448,30,One year,53.92,1429.43,Fiber,No,Mailed Check,0,False
C700449,60,Month-to-month,84.36,5220.38,Fiber,No,Mailed Check,0,False
C700450,62,Month-to-month,110.06,6104.97,Fiber,No,Credit Card,1,False
C700451,49,Month-to-month,79.98,4477.34,Fiber,No,Bank Transfer,1,True
C700452,20,Month-to-month,51.82,1002.13,Fiber,No,Electronic Check,0,False
C700453,69,Month-to-month,59.19,4033.99,DSL,No,Mailed Check,0,False
C700454,42,Month-to-month,114.52,5121.02,Fiber,No,Mailed Check,1,False
C700455,59,Month-to-month,43.32,2515.53,None,No,Bank Transfer,0,True
C700456,43,Month-to-month,101.72,4551.86,None,No,Mailed Check,0,True
C700457,63,Month-to-month,114.54,7794.86,DSL,No,Mailed Check,0,False
C700458,21,Two year,82.0,1973.24,Fiber,No,Electronic Check,0,False
C700459,25,Month-to-month,44.76,1250.82,DSL,No,Credit Card,0,False
C700460,70,One year,129.62,9683.24,Fiber,No,Credit Card,0,False
C700461,71,Two year,111.53,8450.61,DSL,Yes,Credit Card,0,True
C700462,17,Month-to-month,98.98,1814.52,Fiber,Yes,Credit Card,0,False
C700463,18,Month-to-month,143.53,2242.6,Fiber,No,Mailed Check,0,True
C700464,13,Two year,134.84,1747.72,Fiber,No,Bank Transfer,0,True
C700465,5,Month-to-month,52.65,278.78,DSL,No,Electronic Check,0,True
C700466,60,One year,106.99,7261.9,Fiber,No,Electronic Check,1,False
C700467,60,One year,127.65,8587.49,Fiber,No,Bank Transfer,1,False
C700468,48,One year,93.88,5088.91,Fiber,No,Bank Transfer,1,False
C700469,49,Month-to-month,27.93,1193.13,Fiber,Yes,Mailed Check,1,False
C700470,61,Month-to-month,121.9,6595.57,Fiber,Yes,Credit Card,0,False
C700471,19,Month-to-month,35.01,697.06,Fiber,Yes,Electronic Check,0,False
C700472,22,Month-to-month,123.0,2694.08,None,Yes,Bank Transfer,0,True
C700473,5,Month-to-month,120.1,671.42,Fiber,Yes,Electronic Check,0,True
C700474,41,Two year,112.28,4161.41,Fiber,No,Mailed Check,0,False
C700475,21,One year,62.18,1465.24,DSL,Yes,Credit Card,0,False
C700476,12,Month-to-month,40.74,546.36,Fiber,No,Credit Card,0,False
C700477,68,Month-to-month,126.62,8584.21,DSL,No,Mailed Check,0,True
C700478,14,Two year,63.47,814.22,DSL,No,Electronic Check,0,True
C700479,46,Month-to-month,146.11,6846.8,Fiber,No,Credit Card,0,True
C700480,0,Month-to-month,106.82,0.0,DSL,No,Mailed Check,0,True
C700481,11,Month-to-month,42.59,410.65,DSL,No,Credit Card,0,False
C700482,40,One year,120.05,4414.58,DSL,No,Mailed Check,0,True
C700483,19,Two year,36.82,726.02,DSL,No,Credit Card,0,True
C700484,65,Month-to-month,141.47,7850.6,Fiber,No,Electronic Check,1,True
C700485,45,Month-to-month,35.41,1587.67,Fiber,No,Bank Transfer,0,False
C700486,34,Month-to-month,137.76,4782.01,DSL,Yes,Electronic Check,1,False
C700487,35,One year,44.68,1331.46,Fiber,No,Bank Transfer,0,False
C700488,9,One year,64.34,625.77,DSL,Yes,Mailed Check,0,False
C700489,26,Two year,140.63,3915.58,Fiber,Yes,Credit Card,0,False
C700490,13,One year,88.72,1110.7,Fiber,No,Bank Transfer,0,True
C700491,70,Month-to-month,72.5,5038.46,DSL,No,Electronic Check,0,True
C700492,25,Two year,134.93,3584.86,DSL,No,Mailed Check,0,False
C700493,22,Two year,76.12,1624.21,DSL,No,Electronic Check,0,False
C700494,45,Two year,138.95,5531.51,Fiber,Yes,Electronic Check,0,False
C700495,2,Month-to-month,134.14,243.86,DSL,Yes,Electronic Check,0,True
C700496,2,One year,130.54,276.66,Fiber,Yes,Bank Transfer,0,True
C700497,43,Month-to-month,97.14,4142.21,Fiber,No,Credit Card,1,False
C700498,30,Month-to-month,149.69,4694.5,DSL,Yes,Credit Card,0,False
C700499,14,Month-to-month,122.53,1657.2,DSL,No,Bank Transfer,0,False
C700500,26,Month-to-month,43.76,1214.95,DSL,Yes,Credit Card,0,True
C700501,30,Two year,105.66,3335.41,Fiber,No,Mailed Check,0,True
C700502,22,Month-to-month,45.29,1135.02,DSL,No,Bank Transfer,0,False
C700503,41,One year,36.62,1591.84,None,No,Credit Card,0,False
C700504,0,Month-to-month,89.06,0.0,Fiber,No,Credit Card,0,True
C700505,40,Two year,75.48,3273.93,Fiber,No,Credit Card,0,False
C700506,47,One year,61.83,3319.93,Fiber,Yes,Credit Card,1,False
C700507,45,Month-to-month,53.83,2501.17,None,No,Credit Card,0,True
C700508,27,Month-to-month,74.31,1733.56,Fiber,No,Bank Transfer,0,False
C700509,58,One year,116.91,6403.29,DSL,No,Credit Card,0,False
C700510,13,Two year,74.56,1080.31,DSL,No,Electronic Check,0,False
C700511,22,Month-to-month,50.18,1080.7,DSL,No,Bank Transfer,0,False
C700512,67,Two year,90.15,5162.76,DSL,No,Electronic Check,0,True
C700513,56,Month-to-month,113.78,6139.63,Fiber,No,Electronic Check,0,True
C700514,45,Two year,21.09,899.17,None,No,Electronic Check,0,False
C700515,6,Two year,75.28,408.56,Fiber,Yes,Electronic Check,0,True
C700516,45,Two year,90.46,3703.52,DSL,No,Bank Transfer,0,False
C700517,11,One year,103.82,1182.47,Fiber,No,Credit Card,0,False
C700518,39,Month-to-month,77.13,2800.75,DSL,No,Mailed Check,0,False
C700519,39,Two year,118.56,4229.29,Fiber,No,Bank Transfer,0,False
C700520,46,Month-to-month,139.2,6144.08,Fiber,No,Credit Card,0,True
C700521,50,One year,115.94,6345.26,None,No,Credit Card,0,False
C700522,39,Month-to-month,89.79,3875.96,DSL,Yes,Mailed Check,0,False
C700523,37,Month-to-month,120.27,4273.26,Fiber,No,Credit Card,0,False
C700524,11,Month-to-month,40.14,422.45,DSL,No,Mailed Check,0,False
C700525,59,Month-to-month,53.01,2700.7,DSL,Yes,Bank Transfer,0,False
C700526,70,One year,76.63,5613.57,DSL,Yes,Electronic Check,0,False
C700527,2,Month-to-month,61.85,114.15,Fiber,Yes,Bank Transfer,0,False
C700528,25,Month-to-month,46.11,1063.66,Fiber,No,Mailed Check,0,False
C700529,1,Month-to-month,35.46,32.09,Fiber,Yes,Bank Transfer,0,True
C700530,36,Month-to-month,76.05,3001.76,Fiber,No,Electronic Check,0,False
C700531,54,Month-to-month,53.16,2453.14,DSL,No,Electronic Check,1,False
C700532,56,Month-to-month,25.55,1470.05,DSL,No,Credit Card,0,False
C700533,32,One year,38.41,1101.42,DSL,Yes,Electronic Check,1,False
C700534,33,Two year,106.17,3317.46,Fiber,No,Mailed Check,1,False
C700535,67,One year,146.54,8547.01,Fiber,No,Mailed Check,0,False
C700536,52,One year,72.44,3259.36,Fiber,Yes,Mailed Check,1,False
C700537,61,One year,137.12,8696.1,DSL,No,Credit Card,0,True
C700538,18,Two year,29.84,574.64,Fiber,No,Electronic Check,0,False
C700539,51,One year,52.48,3030.97,Fiber,Yes,Credit Card,1,False
C700540,25,Two year,78.74,1962.42,Fiber,No,Mailed Check,0,False
C700541,52,Month-to-month,83.65,4652.22,Fiber,No,Mailed Check,1,False
C700542,45,Month-to-month,58.52,2299.48,Fiber,Yes,Electronic Check,0,False
C700543,52,Month-to-month,144.82,6818.73,DSL,No,Credit Card,0,False
C700544,46,Month-to-month,126.28,5039.58,DSL,No,Mailed Check,0,True
C700545,54,Month-to-month,73.63,4083.26,Fiber,No,Mailed Check,0,False
C700546,13,Month-to-month,61.9,919.41,DSL,No,Electronic Check,0,False
C700547,29,Month-to-month,45.21,1289.25,DSL,No,Electronic Check,0,True
C700548,27,One year,92.13,2624.38,DSL,No,Mailed Check,0,True
C700549,30,One year,83.16,2696.04,None,No,Bank Transfer,1,False
C700550,25,Month-to-month,48.53,1301.13,DSL,Yes,Electronic Check,0,False
C700551,7,One year,134.28,822.82,Fiber,No,Credit Card,0,False
C700552,11,Two year,59.61,641.07,Fiber,No,Credit Card,1,False
C700553,60,One year,66.3,4145.27,DSL,No,Bank Transfer,1,False
C700554,32,Month-to-month,42.42,1438.06,DSL,No,Bank Transfer,0,False
C700555,22,Month-to-month,85.72,1804.41,Fiber,No,Electronic Check,0,False
C700556,15,Month-to-month,72.22,1042.92,Fiber,No,Bank Transfer,0,True
C700557,12,Month-to-month,31.48,323.48,Fiber,No,Credit Card,0,True
C700558,9,Two year,148.24,1530.97,None,Yes,Bank Transfer,0,True
C700559,5,One year,63.34,329.84,DSL,No,Electronic Check,0,False
C700560,31,Two year,55.1,1726.4,Fiber,Yes,Electronic Check,0,False
C700561,44,Month-to-month,71.13,2705.08,None,No,Mailed Check,0,False
C700562,64,One year,21.5,1523.69,Fiber,No,Mailed Check,1,False
C700563,60,Month-to-month,65.11,3432.93,DSL,No,Bank Transfer,0,False
C700564,47,Month-to-month,60.48,2604.68,DSL,Yes,Mailed Check,0,True
C700565,58,One year,72.94,4068.7,Fiber,No,Mailed Check,0,False
C700566,33,Month-to-month,96.32,3062.05,DSL,Yes,Credit Card,0,True
C700567,24,One year,121.92,2548.25,DSL,No,Electronic Check,0,True
C700568,32,Month-to-month,71.05,2286.19,None,No,Electronic Check,0,False
C700569,7,One year,26.2,208.83,DSL,No,Mailed Check,0,False
C700570,21,Month-to-month,70.77,1377.53,Fiber,No,Electronic Check,0,True
C700571,44,Month-to-month,40.32,1801.99,Fiber,No,Electronic Check,1,True
C700572,46,Two year,83.3,3677.29,DSL,No,Credit Card,0,False
C700573,38,Month-to-month,36.53,1218.31,DSL,No,Electronic Check,0,False
C700574,57,One year,106.33,5617.35,DSL,Yes,Electronic Check,0,True
C700575,35,Month-to-month,61.77,1919.49,Fiber,No,Electronic Check,0,False
C700576,64,Month-to-month,52.22,3256.49,DSL,Yes,Electronic Check,0,False
C700577,69,Month-to-month,47.57,3174.72,Fiber,Yes,Bank Transfer,0,False
C700578,46,One year,82.84,4110.49,DSL,No,Mailed Check,0,True
C700579,45,Month-to-month,57.82,2693.14,None,Yes,Bank Transfer,0,True
C700580,68,One year,141.07,10213.79,None,Yes,Electronic Check,0,False
C700581,62,Month-to-month,75.41,4141.6,None,No,Bank Transfer,0,False
C700582,1,Two year,146.85,136.15,None,No,Electronic Check,0,False
C700583,68,One year,71.39,5551.23,Fiber,No,Electronic Check,1,False
C700584,35,Two year,122.07,4083.11,Fiber,Yes,Mailed Check,0,False
C700585,39,One year,61.31,2625.85,DSL,No,Credit Card,0,False
C700586,64,Month-to-month,30.02,2162.2,Fiber,No,Electronic Check,0,False
C700587,15,One year,135.48,1950.53,Fiber,No,Bank Transfer,1,True
C700588,21,One year,30.03,713.41,DSL,No,Bank Transfer,1,True
C700589,23,Month-to-month,103.75,2352.96,None,No,Electronic Check,0,True
C700590,12,Month-to-month,61.1,723.52,Fiber,Yes,Credit Card,0,True
C700591,44,Month-to-month,83.51,3936.3,DSL,No,Bank Transfer,0,True
C700592,44,Month-to-month,79.32,3686.44,DSL,No,Bank Transfer,0,False
C700593,0,Month-to-month,50.14,0.0,DSL,No,Credit Card,1,True
C700594,7,Month-to-month,83.57,536.56,Fiber,No,Credit Card,1,False
C700595,4,Two year,82.61,303.61,DSL,No,Electronic Check,0,True
C700596,32,Month-to-month,76.59,2133.62,None,No,Electronic Check,0,False
C700597,69,Two year,147.18,9426.1,None,No,Bank Transfer,0,False
C700598,28,One year,141.21,3821.11,DSL,Yes,Credit Card,0,False
C700599,32,Two year,80.61,2820.98,Fiber,No,Bank Transfer,1,True
C700600,21,One year,101.39,2099.98,Fiber,No,Electronic Check,0,False
C700601,64,Month-to-month,140.16,8682.06,DSL,No,Credit Card,0,True
C700602,61,Month-to-month,22.75,1325.96,Fiber,No,Credit Card,1,False
C700603,20,Month-to-month,126.91,2376.88,DSL,No,Credit Card,0,False
C700604,12,Month-to-month,118.71,1396.37,None,No,Credit Card,0,True
C700605,5,Month-to-month,104.11,472.28,DSL,No,Credit Card,0,True
C700606,29,Two year,83.26,2371.95,DSL,No,Mailed Check,0,False
C700607,15,Month-to-month,70.05,916.28,Fiber,Yes,Mailed Check,0,True
C700608,6,Month-to-month,131.3,867.33,DSL,Yes,Credit Card,0,False
C700609,14,Month-to-month,141.42,2069.95,Fiber,No,Mailed Check,0,False
C700610,35,Month-to-month,118.23,4209.81,Fiber,Yes,Electronic Check,0,False
C700611,48,One year,94.4,5085.69,Fiber,Yes,Credit Card,0,False
C700612,62,Two year,75.25,4846.52,Fiber,No,Credit Card,0,False
C700613,16,Month-to-month,139.71,2355.36,Fiber,Yes,Credit Card,0,True
C700614,0,Two year,104.49,0.0,DSL,No,Bank Transfer,0,True
C700615,26,One year,144.98,3546.55,DSL,Yes,Mailed Check,0,True
C700616,58,One year,93.53,5619.55,DSL,No,Bank Transfer,0,False
C700617,33,Month-to-month,122.28,4134.06,DSL,Yes,Electronic Check,0,True
C700618,37,One year,118.3,3957.0,DSL,No,Electronic Check,1,False
C700619,39,Month-to-month,75.93,3380.73,DSL,Yes,Credit Card,0,True
C700620,8,Month-to-month,21.84,151.26,DSL,Yes,Credit Card,0,False
C700621,41,Month-to-month,61.03,2570.89,DSL,Yes,Mailed Check,0,False
C700622,23,Month-to-month,146.91,3452.03,Fiber,No,Mailed Check,0,False
C700623,13,Month-to-month,30.59,351.93,Fiber,No,Credit Card,0,True
C700624,68,Month-to-month,143.8,9886.53,Fiber,No,Bank Transfer,1,False
C700625,24,Month-to-month,46.31,1206.49,Fiber,No,Mailed Check,0,False
C700626,20,Month-to-month,61.92,1376.55,Fiber,Yes,Bank Transfer,0,False
C700627,68,Two year,22.49,1335.4,DSL,Yes,Electronic Check,0,True
C700628,55,One year,82.67,4020.78,Fiber,No,Mailed Check,0,False
C700629,42,One year,103.68,4445.51,Fiber,No,Bank Transfer,0,True
C700630,69,Two year,140.54,9941.04,None,No,Electronic Check,0,False
C700631,15,Month-to-month,80.84,1362.11,DSL,Yes,Credit Card,0,False
C700632,49,Month-to-month,113.95,5835.82,Fiber,Yes,Bank Transfer,0,False
C700633,39,One year,117.05,3904.91,Fiber,No,Mailed Check,1,False
C700634,50,Month-to-month,28.43,1454.78,DSL,Yes,Bank Transfer,0,True
C700635,68,One year,105.87,6488.22,Fiber,No,Credit Card,0,False
C700636,42,Month-to-month,96.61,4439.56,DSL,Yes,Electronic Check,0,False
C700637,19,Month-to-month,68.38,1484.41,Fiber,Yes,Bank Transfer,1,False
C700638,68,One year,109.41,7036.67,DSL,No,Credit Card,0,False
C700639,30,Two year,35.51,1038.21,DSL,No,Electronic Check,0,True
C700640,62,Two year,114.89,6165.25,Fiber,No,Bank Transfer,0,False
C700641,36,Month-to-month,128.49,3988.83,DSL,Yes,Electronic Check,0,True
C700642,19,One year,55.79,981.3,Fiber,No,Credit Card,0,False
C700643,8,Two year,106.77,927.07,DSL,No,Mailed Check,0,False
C700644,49,One year,30.84,1421.38,DSL,No,Credit Card,0,False
C700645,6,Month-to-month,36.29,211.11,None,Yes,Electronic Check,0,False
C700646,38,Two year,55.02,1895.41,Fiber,Yes,Credit Card,0,False
C700647,26,Month-to-month,108.87,3152.13,Fiber,No,Electronic Check,0,True
C700648,25,One year,31.81,688.06,Fiber,No,Electronic Check,0,False
C700649,63,Month-to-month,20.31,1445.29,Fiber,No,Mailed Check,0,True
C700650,0,Month-to-month,128.26,0.0,Fiber,Yes,Mailed Check,0,False
C700651,10,Two year,50.36,436.17,Fiber,No,Mailed Check,0,False
C700652,4,Two year,135.21,538.06,DSL,No,Bank Transfer,0,False
C700653,30,Month-to-month,114.12,3115.53,Fiber,No,Credit Card,0,True
C700654,61,Month-to-month,70.87,4740.32,DSL,Yes,Mailed Check,0,False
C700655,9,Month-to-month,20.33,177.54,Fiber,Yes,Bank Transfer,0,False
C700656,15,Two year,124.63,1776.28,DSL,No,Bank Transfer,0,True
C700657,2,Month-to-month,123.13,276.72,None,No,Bank Transfer,0,False
C700658,47,Month-to-month,76.71,3461.13,DSL,Yes,Credit Card,0,False
C700659,13,One year,85.74,1215.67,DSL,No,Bank Transfer,0,False
C700660,34,One year,106.88,3929.16,DSL,No,Mailed Check,0,False
C700661,27,Two year,126.28,3711.65,DSL,No,Credit Card,1,False
C700662,25,One year,102.52,2325.29,Fiber,No,Credit Card,1,True
C700663,57,Month-to-month,32.07,1769.33,Fiber,No,Electronic Check,0,True
C700664,44,One year,139.61,6792.68,None,Yes,Bank Transfer,0,False
C700665,71,Two year,128.4,8072.62,DSL,No,Credit Card,0,False
C700666,70,Two year,134.13,9049.87,DSL,Yes,Credit Card,0,False
C700667,13,Two year,31.77,379.16,Fiber,Yes,Mailed Check,0,False
C700668,36,One year,46.14,1885.68,None,No,Mailed Check,0,False
C700669,34,Month-to-month,86.77,2992.3,Fiber,No,Credit Card,0,True
