OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Profit,Quantity
100368,2025-04-15,Central,Technology,Consumer,4447.32,0.2,1095.38,4
100369,2025-04-15,West,Office Supplies,Home Office,4530.86,0.15,1126.63,11
100370,2025-12-28,West,Technology,Home Office,4571.86,0.0,755.13,11
100371,2025-08-29,West,Technology,Consumer,3466.32,0.15,452.48,7
100372,10/17/25,West,Furniture,Consumer,3944.51,0.05,693.88,7
100373,2025-05-04,West,Technology,Corporate,4707.02,0.05,1114.29,1
100374,2025-09-03,West,Technology,Home Office,3790.46,0.0,934.69,7
100375,2025-01-02,West,Technology,Home Office,379.25,0.0,60.31,1
100376,2025-12-05,West,Furniture,Consumer,2736.44,0.1,227.7,2
100377,2025-12-29,West,Technology,Home Office,3257.29,0.05,625.98,4
100378,2025-02-21,Central,Technology,Consumer,467.12,0.1,7.87,2
100379,2025-01-23,East,Office Supplies,Consumer,586.07,0.3,87.89,12
100380,2025-02-10,West,Technology,Consumer,4566.1,0.0,1041.84,10
100381,2025-05-31,Central,Technology,Home Office,2219.86,0.3,-271.53,11
100382,2025-08-31,west,Furniture,Corporate,3816.41,0.1,17.44,1
100383,2025-05-03,West,Technology,Home Office,4451.29,0.0,662.21,2
100384,2025-08-23,East,Office Supplies,Consumer,822.35,0.2,-101.73,11
100385,2025-04-19,South,Office Supplies,Consumer,1105.94,0.0,251.21,12
100386,2025-05-26,West,Office Supplies,Home Office,3770.6,0.05,189.59,12
100387,2025-10-30,South,Furniture,Consumer,727.27,0.0,128.78,3
100388,2025-10-13,Central,Furniture,Corporate,582.06,0.15,86.62,12
100389,2025-12-20,South,Technology,Consumer,882.63,0.3,174.38,4
100390,2025-06-29,East,Furniture,Home Office,3360.19,0.1,522.07,5
100391,2025-04-03,West,Technology,Corporate,247.37,0.15,-21.83,1
100392,2025-05-18,Central,Furniture,Corporate,4265.7,0.05,1304.61,6
100393,2025-03-27,East,Technology,Consumer,2624.79,0.0,774.67,7
100394,2025-07-07,West,Technology,Corporate,1219.56,0.15,-20.66,8
100395,2025-09-07,South,Technology,Corporate,596.9,0.15,64.93,8
100396,2025-02-01,South,Technology,Corporate,609.19,0.0,20.97,12
100397,2025-04-21,South,Technology,Consumer,2823.1,0.15,-233.41,2
100398,2025-09-02,East,Office Supplies,Corporate,1341.21,0.15,278.4,2
100399,2025-03-03,East,Office Supplies,Corporate,3523.3,0.15,271.57,11
100400,2025-01-17,East,Office Supplies,Consumer,2694.89,0.05,634.74,6
100401,2025-12-03,West,Technology,Corporate,4515.54,0.05,922.22,8
100402,2025-03-13,East,Furniture,Consumer,4199.54,0.1,876.47,2
100403,2025-09-02,East,Furniture,Corporate,1881.09,0.3,59.45,4
100404,2025-06-14,West,Technology,Home Office,178.2,0.05,9.07,5
100405,2025-11-07,South,Technology,Consumer,2281.72,0.2,202.88,9
100406,2025-03-11,South,Office Supplies,Home Office,2915.44,0.0,-22.94,4
100407,2025-03-19,South,Furniture,Consumer,4785.52,0.1,1449.06,5
100408,2025-03-31,South,Technology,Corporate,4354.85,0.15,-428.79,4
100409,2025-09-13,Central,Furniture,Home Office,3297.45,0.2,480.29,7
100410,2025-04-03,South,Office Supplies,Consumer,4300.04,0.1,702.46,10
100411,2025-12-16,West,Technology,Corporate,2368.98,0.3,-92.18,6
100412,2025-04-30,East,Furniture,Home Office,4891.48,0.0,1623.48,12
100413,2025-07-04,East,Office Supplies,Consumer,1912.84,0.15,382.11,7
100414,2025-11-12,South,Furniture,Corporate,2115.52,0.0,257.92,3
100415,2025-09-04,East,Office Supplies,Home Office,3471.73,0.3,384.2,4
100416,2025-11-21,East,Technology,Home Office,1257.89,0.2,338.19,8
100417,2025-12-07,West,Technology,Consumer,4378.14,0.2,-556.22,2
100418,2025-12-23,Central,Technology,Consumer,1259.62,0.05,2.8,4
100419,2025-03-18,Central,Technology,Corporate,2359.96,0.0,341.25,3
100420,2025-05-16,Central,Technology,Consumer,475.15,0.2,-59.0,10
100421,2025-10-14,South,Furniture,Consumer,4029.69,0.05,1064.14,2
100422,2025-10-28,South,Office Supplies,Corporate,778.2,0.3,11.23,3
100423,2025-01-07,South,Office Supplies,Consumer,979.76,0.2,-52.79,1
100424,2025-04-28,East,Technology,Corporate,3627.31,0.05,449.19,11
100425,2025-05-14,Central,Furniture,Corporate,673.52,0.0,11.66,6
100426,2025-09-25,Central,Office Supplies,Consumer,3611.53,0.0,914.04,8
100427,2025-01-16,Central,Office Supplies,Consumer,1004.59,0.0,258.74,10
100428,2025-07-18,East,Office Supplies,Corporate,2197.76,0.0,62.9,9
100429,2025-08-17,West,Technology,Home Office,3903.18,0.3,864.89,3
100430,2025-02-02,West,Technology,Corporate,2340.02,0.2,-307.86,12
100431,2025-02-18,Central,Furniture,Consumer,3585.05,0.3,-566.34,9
100432,2025-11-06,South,Technology,Corporate,4168.8,0.05,26.62,9
100433,2025-03-01,South,Furniture,Corporate,476.6,0.3,106.81,12
100434,2025-04-14,South,Furniture,Home Office,3675.28,0.05,828.42,8
100435,2025-12-23,East,Technology,Consumer,759.65,0.2,-6.48,4
100436,2025-10-22,West,Furniture,Corporate,1732.16,0.1,255.45,5
100437,2025-07-11,West,Office Supplies,Consumer,3096.79,0.15,101.09,11
100438,2025-01-27,East,Furniture,Consumer,4953.4,0.3,-526.49,4
100439,2025-10-04,Central,Office Supplies,Home Office,3572.0,0.3,617.46,9
100440,2025-12-01,Central,Office Supplies,Corporate,4557.17,0.2,1250.4,6
100441,2025-05-08,West,Furniture,Home Office,338.81,0.0,20.56,1
100442,2025-04-12,South,Furniture,Corporate,4302.33,0.3,-31.01,6
100443,2025-06-09,West,Furniture,Corporate,3700.57,0.1,492.81,1
100444,2025-12-07,Central,Office Supplies,Consumer,1150.92,0.05,68.08,8
100445,2025-10-30,South,Office Supplies,Corporate,2854.78,0.0,652.36,2
100446,2025-04-24,East,Office Supplies,Home Office,3973.66,0.2,787.08,2
100447,2025-08-02,East,Office Supplies,Corporate,1024.59,0.1,320.76,9
100448,2025-03-26,West,Technology,Home Office,933.04,0.3,53.27,12
100449,2025-12-31,East,Furniture,Consumer,4775.72,0.2,249.13,10
100450,12/19/25,East,Furniture,Home Office,1310.53,0.1,-16.78,3
100451,2025-05-02,East,Office Supplies,Home Office,2702.06,0.05,339.12,2
100452,2025-08-25,South,Technology,Consumer,3566.19,0.3,-310.94,9
100453,2025-12-13,East,Technology,Consumer,2086.92,0.1,176.25,3
100454,2025-07-29,East,Technology,Home Office,1795.6,0.15,0.67,5
100455,2025-04-05,South,Office Supplies,Consumer,2099.84,0.15,421.1,9
100456,2025-03-28,West,Office Supplies,Corporate,1179.91,0.1,222.11,11
100457,2025-03-19,West,Office Supplies,Corporate,2337.15,0.2,207.86,7
100458,2025-11-14,West,Furniture,Home Office,1505.15,0.2,201.48,10
100459,2025-12-13,South,Technology,Home Office,1113.99,0.05,155.48,6
100460,2025-09-03,West,Furniture,Consumer,2215.25,0.1,95.14,6
100461,2025-05-11,west,Office Supplies,Home Office,1947.85,0.2,187.8,1
100462,2025-05-22,East,Office Supplies,Consumer,4458.52,0.1,1069.55,3
100463,2025-06-09,West,Office Supplies,Home Office,1155.38,0.0,124.49,2
100464,2025-03-18,South,Technology,Home Office,2181.49,0.05,-173.48,3
100465,2025-06-04,West,Technology,Consumer,209.72,0.0,-2.31,3
100466,2025-04-12,East,Furniture,Corporate,3054.11,0.3,686.3,4
100467,2025-09-05,East,Office Supplies,Consumer,4873.55,0.3,602.0,8
100468,2025-09-29,West,Furniture,Home Office,3118.58,0.0,800.76,3
100469,01/25/25,South,Office Supplies,Home Office,4575.88,0.2,345.23,1
100470,2025-07-05,South,Office Supplies,Consumer,2082.24,0.3,-205.53,6
100471,2025-07-12,West,Furniture,Home Office,970.5,0.05,236.78,6
100472,2025-03-23,Central,Technology,Consumer,2876.58,0.2,182.64,7
100473,2025-02-12,,Furniture,Corporate,2875.17,0.1,399.28,2
100474,2025-11-07,Central,Office Supplies,Corporate,4358.91,0.15,1087.61,4
100475,2025-02-03,East,Office Supplies,Home Office,3278.5,0.1,730.96,11
100476,2025-05-23,South,Furniture,Consumer,2291.96,0.1,135.7,10
100477,2025-10-04,South,Technology,Consumer,3690.0,0.05,201.22,2
100478,2025-01-18,West,Technology,Home Office,1092.75,0.2,60.12,2
100479,2025-11-27,East,Furniture,Corporate,945.95,0.2,-32.87,1
100480,2025-04-24,West,Technology,Corporate,822.15,0.2,-13.84,8
100481,2025-06-10,South,Office Supplies,Home Office,3416.34,0.3,-51.51,2
100482,2025-10-11,South,Furniture,Home Office,1604.92,0.05,476.27,6
100483,2025-03-25,West,Furniture,Home Office,1727.17,0.0,134.89,9
100484,2025-04-02,South,Office Supplies,Home Office,1583.0,0.0,89.71,6
100485,2025-09-04,East,Technology,Home Office,4748.01,0.3,-450.83,10
100486,2025-02-02,East,Technology,Home Office,2114.06,0.05,298.49,5
100487,2025-02-21,West,Office Supplies,Home Office,4960.75,0.3,345.6,1
100488,2025-09-21,west,Technology,Consumer,2090.39,0.3,153.62,2
100489,2025-05-17,Central,Office Supplies,Home Office,2935.66,0.3,122.39,7
100490,2025-02-26,South,Furniture,Home Office,4151.39,0.1,447.77,9
100491,2025-12-01,East,Technology,Consumer,1938.31,0.1,385.48,3
100492,2025-02-26,West,Technology,Consumer,2950.89,0.0,-33.0,7
100493,2025-03-13,Central,Furniture,Corporate,1199.04,0.0,28.8,1
100494,2025-04-24,East,Technology,Corporate,4878.14,0.0,559.18,2
100495,2025-06-23,West,Furniture,Corporate,3251.17,0.15,632.14,6
100496,2025-02-24,West,Office Supplies,Consumer,3536.89,0.15,952.13,5
100497,2025-09-17,East,Office Supplies,Corporate,217.33,0.0,-7.81,2
100498,2025-05-03,South,Furniture,Corporate,4514.95,0.0,1000.97,4
100499,2025-05-17,South,Technology,Home Office,3313.92,0.1,-58.39,4
100500,2025-05-15,South,Furniture,Corporate,4601.35,0.0,388.57,2
100501,2025-10-29,West,Office Supplies,Home Office,4076.36,0.15,-307.46,1
100502,2025-02-08,East,Furniture,Corporate,582.17,0.1,-5.89,12
100503,2025-05-22,West,Technology,Home Office,825.77,0.15,48.15,5
100504,2025-03-01,west,Office Supplies,Corporate,593.72,0.15,-53.71,12
100505,2025-10-14,East,Furniture,Home Office,4328.25,0.2,187.8,9
100506,2025-10-29,East,Office Supplies,Corporate,4949.18,0.2,-135.5,5
100507,2025-03-02,Central,Furniture,Home Office,3854.85,0.3,45.2,5
100508,2025-05-31,Central,Furniture,Home Office,2022.1,0.3,-336.29,5
100509,2025-08-21,East,Furniture,Home Office,1810.12,0.1,365.67,6
100510,2025-12-22,Central,Furniture,Consumer,103.46,0.2,-12.47,6
100511,2025-06-22,East,Office Supplies,Consumer,2371.71,0.3,384.53,6
100512,2025-08-04,East,Furniture,Consumer,4340.94,0.15,-25.67,11
100513,2025-05-06,South,Technology,Corporate,1670.86,0.05,478.45,8
100514,2025-09-19,West,Technology,Corporate,1999.44,0.2,556.51,6
100515,2025-03-06,East,Technology,Home Office,3404.31,0.2,549.62,4
100516,2025-04-30,West,Office Supplies,Corporate,2367.02,0.2,550.61,2
100517,2025-05-02,west,Office Supplies,Corporate,1079.79,0.1,338.76,4
100518,2025-06-20,Central,Technology,Home Office,2944.47,0.15,419.53,7
100519,2025-08-25,South,Furniture,Home Office,1154.6,0.2,-82.36,8
100520,2025-02-16,West,Office Supplies,Corporate,1567.13,0.05,315.61,5
100521,2025-12-26,East,Office Supplies,Consumer,1752.28,0.1,541.19,4
100522,2025-07-18,Central,Technology,Corporate,1801.72,0.1,262.17,11
100523,2025-09-30,West,Furniture,Consumer,3215.68,0.05,143.29,3
100524,2025-12-06,South,Furniture,Home Office,1004.57,0.2,45.46,1
100525,2025-01-15,West,Office Supplies,Consumer,1895.69,0.1,341.34,12
100526,2025-04-06,East,Office Supplies,Corporate,1308.4,0.3,46.79,12
100527,2025-11-12,East,Technology,Home Office,574.11,0.1,11.14,8
100528,2025-06-13,East,Technology,Home Office,2842.09,0.1,281.11,12
100529,2025-09-20,West,Technology,Corporate,3645.89,0.1,851.02,2
100530,2025-12-19,East,Furniture,Consumer,2280.52,0.05,625.27,2
100531,2025-01-12,Central,Technology,Corporate,3128.27,0.0,-182.2,10
100532,2025-05-24,Central,Office Supplies,Home Office,2774.23,0.0,745.15,3
100533,2025-07-15,South,Office Supplies,Consumer,3502.6,0.15,112.01,3
100534,2025-12-22,East,Furniture,Consumer,1541.96,0.0,25.21,10
100535,2025-12-29,South,Technology,Corporate,1797.57,0.05,-50.13,3
100536,2025-08-30,East,Furniture,Corporate,4853.5,0.05,1173.27,6
100537,2025-11-22,East,Technology,Home Office,623.53,0.1,30.38,9
100538,2025-11-04,East,Furniture,Corporate,2825.28,0.05,578.13,11
100539,2025-08-12,East,Furniture,Corporate,961.69,0.0,-12.37,3
100540,2025-02-21,East,Technology,Consumer,931.14,0.2,200.07,4
100541,2025-08-16,South,Technology,Home Office,210.78,0.3,13.72,3
100542,2025-11-28,West,Office Supplies,Consumer,1746.86,0.0,220.76,1
100543,2025-10-21,East,Furniture,Consumer,4354.62,0.0,21.32,5
100544,2025-08-25,South,Technology,Corporate,22628.4,0.05,274.24,12
100545,2025-09-09,West,Technology,Corporate,3906.05,0.05,-26.53,7
100546,2025-02-07,South,Furniture,Corporate,3101.24,0.2,542.72,4
100547,2025-12-05,East,Furniture,Consumer,264.53,0.05,26.91,1
100548,2025-05-13,East,Office Supplies,Consumer,3142.66,0.3,-352.42,3
100549,2025-11-26,West,Technology,Consumer,1977.56,0.0,401.16,1
100550,2025-12-10,Central,Office Supplies,Consumer,413.39,0.0,107.48,5
100551,2025-01-13,South,Furniture,Corporate,3900.67,0.1,740.09,8
100552,2025-08-16,South,Furniture,Home Office,1927.81,0.15,516.63,9
100553,2025-05-23,South,Office Supplies,Corporate,4173.75,0.2,-536.42,6
100554,2025-03-20,Central,Technology,Home Office,3024.4,0.05,260.84,8
100555,2025-12-06,South,Furniture,Home Office,4579.8,0.1,1274.84,12
100556,2025-01-10,South,Technology,Home Office,4056.85,0.1,-238.85,4
100557,2025-11-06,South,Office Supplies,Home Office,2597.95,0.05,72.4,2
100558,2025-10-06,West,Office Supplies,Home Office,4723.88,0.15,6.07,5
100559,2025-12-13,West,Office Supplies,Home Office,2494.51,0.05,375.02,2
100560,2025-02-18,Central,Furniture,Consumer,4009.87,0.15,65.68,7
100561,2025-09-20,South,Technology,Consumer,1383.57,0.2,328.09,9
100562,2025-11-28,Central,Technology,Corporate,657.43,0.2,-92.12,8
100563,2025-03-31,West,Technology,Corporate,3573.64,0.0,175.66,7
100564,2025-12-17,Central,Technology,Home Office,2135.66,0.1,370.09,6
100565,2025-10-12,West,Furniture,Corporate,2338.6,0.0,54.91,8
100566,2025-06-20,East,Office Supplies,Home Office,1576.17,0.1,488.2,4
100567,2025-09-02,East,Furniture,Corporate,1696.09,0.0,246.92,2
100568,2025-05-17,East,Technology,Consumer,1045.63,0.0,343.11,4
100569,2025-07-26,South,Furniture,Consumer,1279.89,0.0,224.27,1
100570,2025-07-10,West,Office Supplies,Corporate,2878.02,0.0,867.08,9
100571,2025-03-16,South,Office Supplies,Home Office,4068.02,0.05,1172.43,11
100572,2025-06-21,Central,Furniture,Home Office,3003.95,0.05,759.07,12
100573,2025-11-27,South,Office Supplies,Home Office,1315.83,0.1,381.22,3
100574,2025-02-28,East,Furniture,Home Office,1256.17,0.3,139.85,8
100575,2025-09-04,West,Furniture,Home Office,3969.71,0.3,715.05,7
100576,2025-09-16,East,Furniture,Corporate,4772.57,0.15,-144.36,7
100577,2025-01-30,West,Technology,Consumer,3235.08,0.2,-461.49,2
100578,2025-01-29,Central,Furniture,Home Office,4269.1,0.15,725.82,5
100579,2025-07-29,South,Furniture,Home Office,3111.12,0.0,419.59,10
100580,2025-01-13,Central,Technology,Corporate,596.66,0.2,32.98,4
100581,2025-06-29,West,Office Supplies,Home Office,2893.31,0.15,-247.36,1
100582,2025-08-09,East,Office Supplies,Corporate,2310.67,0.2,291.53,11
100583,2025-01-08,West,Furniture,Consumer,756.08,0.3,148.82,12
100584,2025-07-15,Central,Technology,Consumer,4189.49,0.3,515.51,8
100585,2025-09-22,South,Technology,Home Office,4433.81,0.1,-209.76,5
100586,2025-09-10,West,Furniture,Consumer,281.03,0.0,-2.76,3
100587,2025-07-14,West,Technology,Corporate,686.3,0.1,82.11,2
100588,2025-04-21,East,Technology,Corporate,4438.76,0.05,1117.65,11
100589,2025-09-25,East,Office Supplies,Home Office,4165.89,0.1,1279.54,8
100590,2025-05-22,East,Technology,Home Office,4032.96,0.2,349.79,2
100591,2025-04-14,West,Office Supplies,Consumer,3896.46,0.0,201.54,8
100592,2025-02-24,East,Furniture,Consumer,9649.8,0.15,119.82,3
100593,2025-05-07,South,Office Supplies,Corporate,2279.53,0.0,673.92,12
100594,2025-06-27,East,Technology,Consumer,3926.24,0.2,35.53,7
100595,2025-06-16,South,Technology,Home Office,2232.81,0.05,613.71,8
100596,2025-08-07,East,Technology,Corporate,1296.89,0.1,73.33,7
100597,2025-06-25,West,Furniture,Corporate,1893.0,0.0,302.03,8
100598,2025-08-28,East,Office Supplies,Consumer,1452.93,0.2,85.56,5
100599,2025-10-02,East,Office Supplies,Home Office,4101.03,0.1,1080.46,12
100600,2025-02-17,East,Office Supplies,Corporate,463.23,0.05,17.0,6
100601,2025-07-19,West,Furniture,Home Office,555.01,0.0,29.23,7
100602,2025-11-20,South,Technology,Corporate,875.35,0.3,64.88,10
100603,2025-09-19,West,Furniture,Corporate,1050.83,0.0,283.39,9
100604,2025-07-29,East,Office Supplies,Corporate,2673.89,0.0,627.68,6
100605,2025-02-04,East,Furniture,Home Office,725.29,0.1,121.87,12
100606,2025-05-23,South,Furniture,Consumer,1869.28,0.05,33.91,10
100607,2025-12-01,Central,Technology,Home Office,4062.51,0.2,-482.04,6
100608,2025-07-16,South,Furniture,Consumer,1168.67,0.1,-125.97,10
100609,2025-12-27,Central,Furniture,Consumer,1117.72,0.05,239.49,1
100610,2025-10-22,South,Office Supplies,Home Office,4388.93,0.0,760.84,10
100611,2025-04-18,East,Office Supplies,Consumer,2456.88,0.0,299.52,11
100612,2025-08-15,East,Furniture,Corporate,4012.29,0.2,565.55,6
100613,2025-01-12,East,Office Supplies,Consumer,497.74,0.1,139.52,2
100614,2025-06-05,South,Office Supplies,Corporate,1273.61,0.2,39.65,5
100615,2025-12-04,Central,Furniture,Consumer,4748.83,0.3,-827.96,12
100616,2025-11-28,Central,Office Supplies,Consumer,1558.61,0.0,219.04,7
100617,2025-05-09,Central,Office Supplies,Corporate,451.83,0.15,38.18,9
100618,2025-04-03,East,Technology,Consumer,2388.27,0.1,666.11,4
100619,2025-12-25,South,Office Supplies,Consumer,2626.78,0.05,351.05,7
100620,2025-09-23,Central,Office Supplies,Consumer,4912.92,0.05,-379.57,11
100621,2025-02-19,East,Furniture,Corporate,2594.12,0.05,709.66,7
100622,2025-04-17,South,Technology,Home Office,4788.57,0.1,-501.58,8
100623,2025-04-25,East,Office Supplies,Consumer,3011.9,0.0,195.52,7
100624,2025-02-23,South,Office Supplies,Consumer,3758.73,0.0,179.44,4
100625,2025-09-08,South,Office Supplies,Home Office,904.45,0.05,246.73,12
100626,2025-01-23,South,Technology,Corporate,3037.52,0.0,444.99,10
100627,2025-05-19,East,Office Supplies,Home Office,2650.45,0.1,-144.61,10
100628,2025-05-19,West,Furniture,Home Office,673.23,0.15,17.23,12
100629,2025-01-22,South,Office Supplies,Corporate,2037.9,0.05,235.0,5
100630,2025-05-17,Central,Office Supplies,Consumer,443.32,0.0,52.18,3
100631,2025-01-09,West,Office Supplies,Home Office,479.56,0.05,18.22,12
100632,2025-04-19,East,Technology,Corporate,3797.6,0.1,795.26,9
100633,2025-04-17,South,Office Supplies,Home Office,4026.68,0.0,944.95,9
100634,2025-03-17,Central,Technology,Corporate,4606.74,0.3,-734.94,7
100635,2025-11-18,Central,Office Supplies,Consumer,2118.21,0.15,-56.62,8
100636,2025-01-09,South,Technology,Consumer,1630.33,0.0,146.64,12
100637,2025-05-27,West,Office Supplies,Corporate,4353.49,0.3,-177.41,8
100638,2025-07-18,Central,Furniture,Consumer,601.23,0.05,148.26,1
100639,2025-08-06,South,Office Supplies,Consumer,3664.51,0.0,848.55,2
100640,2025-12-23,West,Technology,Corporate,2951.09,0.15,135.27,10
100641,2025-04-04,West,Office Supplies,Consumer,3645.6,0.2,-16.37,11
100642,2025-09-14,Central,Office Supplies,Corporate,1726.04,0.0,194.37,5
100643,2025-10-27,East,Office Supplies,Consumer,3425.48,0.15,706.98,8
100644,2025-03-09,South,Technology,Corporate,4384.53,0.3,-162.82,1
100645,2025-08-06,Central,Furniture,Home Office,4135.16,0.3,-298.65,8
100646,2025-09-20,Central,Office Supplies,Corporate,2642.78,0.05,-99.35,3
100647,2025-02-05,Central,Furniture,Corporate,4810.6,0.0,52.9,11
100648,2025-12-23,West,Technology,Home Office,3946.86,0.3,554.08,10
100649,2025-08-09,Central,Technology,Corporate,979.65,0.15,286.19,11
100650,2025-07-02,West,Office Supplies,Home Office,3916.19,0.2,-74.1,6
100651,2025-05-25,West,Furniture,Corporate,1385.13,0.2,-151.49,4
100652,2025-11-17,Central,Technology,Corporate,839.74,0.3,195.74,9
100653,2025-09-21,South,Technology,Home Office,2392.26,0.2,627.3,6
100654,2025-03-15,East,Office Supplies,Home Office,147.83,0.0,37.88,3
100655,2025-07-29,Central,Furniture,Corporate,3251.0,0.2,444.42,3
100656,2025-10-10,West,Technology,Home Office,1633.84,0.05,125.72,9
100657,2025-11-18,West,Technology,Consumer,2871.17,0.0,470.83,3
100658,2025-12-28,Central,Furniture,Corporate,4686.73,0.15,995.13,6
100659,2025-11-30,West,Technology,Corporate,785.24,0.15,53.45,12
100660,2025-12-22,Central,Office Supplies,Consumer,2662.55,0.3,507.04,12
100661,2025-04-10,Central,Technology,Consumer,3291.25,0.15,-372.37,4
100662,2025-02-22,West,Technology,Corporate,3406.3,0.3,34.4,9
